FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
kubernetes-client-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-tars-kubernetes-client-linux-amd64.tar.gz,"SHA1: 690b784d6870af211f8d77a4f78e0b766c65de1c, SHA256: 2e3319862c10380cbaa3b9030dd5b5fc8dcb2064ac0581b2185b5390f4805fa6, SHA512: e9dc23e70cf54b2daddeb6c6b8dd4a7688311b9aa073ed7a6b7e49f197c4c2c4f5c08eb8289f5341bfd6da6e34f9b9d3a050d20d6e3de82af7c43387ff84abff",Apache-2.0,NOASSERTION,NOASSERTION
bin/darwin/arm64/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-client-darwin-arm64-kubernetes-client-bin-kubectl-convert,"SHA1: 16c2b6b9c0426eff5e312225dc51b29da04e24be, SHA256: 5224c83cee689165d909dbe3d1ca3571461c795901afdb946174251500919d55, SHA512: 6a7566dd9ac3fcbdc89eef1f76217ecb24a207c663a84e8362db45884fd47dd30f0370e8f6ce0954e5cf099f6cd9bb5e2eb4c908c91f26495743ed035d35d476",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-amd64-kubernetes-server-bin-kube-controller-manager,"SHA1: 648cd219f37fab928e6d37e0f15ad0020b7d3ec4, SHA256: 9a9940041e1e26d7c15878cc3aef5c304e02feb31a42dad8d44a7e50d35321ed, SHA512: 3a7be450c7c6da90545930ee0cdb9a76e33ca44446a2ff6f9b123e4f2d70afc27d4b8462e96f93efdbfc44b51a7f882fa6c61551dcdfad22e0264bb02e730679",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-amd64-kubernetes-server-bin-kube-scheduler,"SHA1: e5ef224e9294a3bcbccce0527f3d5068d6fd4e15, SHA256: bdf984764cfe85210e989a15ef685b4aabce40a4da109f1c19ba84512634fc33, SHA512: b134608d0368296905f0057feee211723d2ff379c026424cf70caaeb740236728a62df349c7a827ea21f796e4bba697e0fc59673a58d62fce43678549471d6d4",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-s390x-kubernetes-server-bin-kubelet,"SHA1: 67cda9a8935e96666c61a68e240961967caef677, SHA256: c54791cc8b1a7b28b82c064903d333dab1613aaf3a83ba090a2c4b211b617649, SHA512: 53a1437bfdb03745869ab9d6164605fe69ae9bbbab0a194468ec3d9aa759c2b8658f644757322b7be6868ea716793c6e2fddc7a5b100ec9959e1386ef184c7eb",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-amd64-kubernetes-server-bin-kube-proxy,"SHA1: 7006cafe9dce46ba8755619c7dc2a07303101a72, SHA256: c6682731fc85477029b3ce37dead23fd1828008457278163208eb5d3c5667743, SHA512: b6c98d235bc07d6af0a1ccb9404720846a3ac7ac8cdec40d8fd74eefa47bd9bf88599840aa1ce4840818c0ced7d8c2368d672a68d8396760b9282b88e601c8d8",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-arm-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 24e87c00a05523b14090619d8b8bc66e2340e53f, SHA256: 6dc4dc9dd6d50e1d620ce105aa47e6f9565d5fa0e10cfc4173fc878ab975722a, SHA512: 53e24f4339c513186d897d79dc874f69d3785e317906dbba4f44de4d2df76a407aa2009b88a9844dc907d6bc6571b75aa8545657198fbf2f7e3c9fa39c4a0659",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-arm-kubernetes-server-bin-kube-controller-manager,"SHA1: b034355f71df8f756a47a9cc11edc221c31100a4, SHA256: 61b828102b79e5bb3f9d943612dd1d729a65c7905b2aa4b2755966168b53ffd1, SHA512: c48ebe5412aa31b0a802f473cd66d12a3b4e7ca4e9b2a3d28352f918f435cef0dae01fe2151e7faab7aac799fbcac0fe48f424a5f76e11af373824425cac9583",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-arm64-kubernetes-server-bin-kubectl,"SHA1: 4971c6c99f9e67282d1d3b47dc344bcabefb5c8a, SHA256: 37cebf1ed15834e8b36ae12b108943c716569effb628b1e8299b17dd67407dfb, SHA512: 9c4ec8347e7b829792b7c9315f50a7a9bccd9f8a44052dc72c17b478cff6c2540d94db4351b9cb199792778fde43bfade875766c1de9974074432d8ce3151531",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-s390x-kubernetes-server-bin-kube-controller-manager,"SHA1: 5eb0d4331392c3d0db2e9888e74de6a2b5dd1497, SHA256: d1eb9ef062e05bd160f3436a15d00aeae8c7e83f1dffb631c294675f8da1630b, SHA512: fc018ac0b8d465ad5baff79602a0a83f5d085826fa044e402b8b58ce25e2addf2649fdcf94dd032a87b3a9eb61894978de552834b7991a479c7094c734bc6c33",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl-convert.exe,"SHA1: 0a681a6a1140ca85a623f8d2e24519c4c6f2475f, SHA256: 7ce47491a3a9b12e923356427885e0ad581bd3a3dc959a992dfaf29ccaf48ac0, SHA512: 9096364dd6b2ba06c8b74c27c0c1fe3899b67e4d6876c06c6579b2355fdb18b768b67264f36f1e5fa5a3f6b1a4a56531ff8c182866f092f20bcfdd0dde80964f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-tars-kubernetes-server-linux-s390x.tar.gz,"SHA1: 599e225f50032bc92625ff05b2ea8c3fa544a8a6, SHA256: 4dd80ef2c0d41a26fd14c018dd6fd1e26d9c06287428704ab9a6218247f16ce6, SHA512: 4cf0e6a16d011fc0f2a6801b5b0c09e70caffe949f0ef1b5230379ef6f79a9a874b7c6a1c7a49ed8080324c0bf12d43e8181aca9ab2251df7d508dc9e050d6a3",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-log-runner,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-arm-kubernetes-server-bin-kube-log-runner,"SHA1: b1ccc69027d3002bdf03f77b8b5bdcb825ad17f1, SHA256: 144dec4130d447ddf280938df844fe332f7c127a449a3dcf3bdcb90678645872, SHA512: ccbcda9481df902b06c91b20edcbb06f480ebeaae0356847ed193ab347b5a91d8093b11c940867e98e8f0b6d7d6050c14280776dcc6accd2bd199c015562138c",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-apiserver,"SHA1: 6baa355e87ccd52697196bcd6dd720235aca8504, SHA256: cb8b7a341ac3b06219cdd84c06828330dd8ed24b7677b7ddd81c25cac9e17599, SHA512: d3ebcbd3a3639c642460b8459500ba835ccaec1f4b2833abb38eb10a4421b918b64b92ef3aa69b8283e2e65f13b27d9e8f63512678d7a2171ddb6acbaf1c25d1",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-tars-kubernetes-client-darwin-arm64.tar.gz,"SHA1: e69d3cca62c11293424051ca8d8d65d9a40c0af6, SHA256: abb6033bdbeaa8ba941c6f11f3060569af334ceb1e774ea889a273886b957579, SHA512: 8b09a1ab7cd916cfe8a957b459d47dc789405232a09d17313b73ba2174ed61443460835dbdc9420731e29620954713eadc608546c16888902ef729ffa2a4207c",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-tars-kubernetes-node-linux-amd64.tar.gz,"SHA1: 378c4006c0b6350d1b801fa35fa7115248953ed9, SHA256: 9f6ef68aae017bec3a997b90c1f381ed8d5fa7cb99b64a20bf92735c5166e9bb, SHA512: b60d6ecaa093b912478c3402a0bb4b01a553fbf8220ce0ed587c5181df2473b7b85750d47e6e30bf935cf616aa1912a5c034fe2e425e5b51bf9a71af634f76ea",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.0-release-tars-kubernetes-test-darwin-amd64.tar.gz,"SHA1: edc4eccf3447f5d4c4c0c63f8da143090ea8b997, SHA256: 7bd5c2ce4ebc12b6eaeca16d5074ee560724a0e022050ce64a42c6b4d21d2a48, SHA512: d6f225b87ddbb6ad3a3852d9cb57b5d33efdcba91d715faf1b4d965a3fccd7e9bf5dfc73fb6f46fd61d8bf72a1afb5c27a2b235c0c16b31e650475631240a4db",Apache-2.0,NOASSERTION,NOASSERTION
