RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9532f7e1f2e9ad00b39b3b86dd4b5487c88bed41
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2fe85da685efd94708e14250c414ab151de11591
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6ed07dc2398277f7b16b9c9588679378dca44ef4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7289b294ca8b254517adc2569abc028e3f11a971
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a925750cf710b54364ced639b5ee9485365fcf11
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-82b04bf2e398459a1bc33b8ce1b8e0d495dc2d65
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-697beda6d051bcbdc51b9e89eccc9a76d070e6d4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a93f6ffab301cc87d3cc8e4ad644a481861e6b16
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-191d942e0625a98586e17fde2ec428f7cab7dd88
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e6aebe7ea8d37756963ddff17eb79191fdd0123c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-257c464a6ea8d200d9a9e7567c33adac3e635f44
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9685a5cfd98812215eaf15b526e0fd1c42527427
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f63f9b7927fbd4c4fdc9c2f0aea13d84dec06e55
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-40260a42abad122fed095090d28bdc9a05e39825
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e3da9876bb5ab91d731269c09f2224013ef2439b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5930a4ef339684f19798817ccfacca69cf1cc317
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-06e7ba580b13de069957fdcba9a5ed6ddc3b60cb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1446178d31312ddfa07305945e050ed441083f0a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-17dd96c1dcb00fff5e29c9f6927736fbbd2250f6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6c00e147a8ff3ea94f6d18eab3f685eb5780d72a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-91683549a1d0d07f5f9631944562c4eb4e94c0cc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d52ddc262ae71d8651fd92161f02e3be1ab18367
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-de9d4fb3ccb73cb17f725589ae05f5096b855511
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-68cbccbe2605b275cff5574d08de98c3646b69f2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d6ceceb315a7dc0ceff4e8b94a26287d0b3a6473
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c58ca92242a671f1eeaa1ff07da9956476b6a6ff
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-92947c5ef94484d11982b7eda286b62f70bc9472
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b296963470a0e603c8c2be6b2f3f3f38f11733af
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6c42ec9a06eaf26abfd82844bd212d8ec4df225f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8ccc3117858d847f6d15b150f0edf7738a9b2465
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cb778e79eeaf6902ec79085887bbcda6dc41b5fa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-66587f055c01a052aa2f88aef34312ad902ce857
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f11ec0c78bc11330249ca2b3fa858539ca07ee8a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a13e46a6d9d1342ff0b924ed694359672df72fa8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-853d0ec2696744de9643ed2428e5a1c5438a8c22
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-76eaa0e4c735aa378b48e8c64b49bf22e0c2a216
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f0d4374ed65ad26012fbc64a3df4c126043aa5cc
