FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/arm64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubectl,"SHA1: 1a0d134d694741c2395ad9e5527649efe3d9ec30, SHA256: e0c15a7b7e0086b459587ce472caf7282becfd4423d3c71226ac350fadf2fa8f, SHA512: 57606e948c7f45cf593dc142dff652c63c12db40c2307b3419c275c78af91fec868cb0fc84f495d01c4c82e5a3d7562f582d7c9371821eb5d5747df66639f21c",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubelet.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubelet.exe,"SHA1: 004ba4bcdfba2f003c1f088eb4b0f4bbc68926eb, SHA256: 59460af99113b168fcf1fbecd5d62d10737a1298e36b22dacac98cca49a769ea, SHA512: f7742b6c8bbe15654488981715f2a3107d6adbbb9abf04c18ab51a26a0cfdb8c587be1286b27cbab74ef05f2c99e9d77e7a1e8ac13a652a88bed7914854bfddd",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-tars-kubernetes.tar.gz,"SHA1: 59fa578f533b3cb0e16ea44926378ae4932f8f4d, SHA256: 1edfa4dc2d2172624830a0ec99e1bd94644712c6e50ae43a2bb1fc39418605ba, SHA512: e14dae73addde178b3cfe2d282a261e4ff09ba0015094911a33a5c0657ac7480bb1eeb96e6c48b773a4acbe4379c20372c8dec5e41840b4f886a143aef24fb44",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 0a9453288ea6ecd9126533e2c8f8b17043f56781, SHA256: b4078a1f38f2b57b4a6d1dc05f0089503ddb29595977096b57339f779277fc4d, SHA512: 7ca8c226cbaf1040062a67c8c84b989b2f1bd7b3c7c691218b35c8e84a78ff906428ab5eeea7e54c4adb7e00c748140d3eddfb53cee22011c6583314a3b3616a",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubelet,"SHA1: f9b35aa717f45128c69c7dd6de541fb2f6936e61, SHA256: c74426dfbcd7be2457353b7d01cf3848818f2ecfc46e21f440193315094405f6, SHA512: e3b0d18ef2b418f3189f5ca5ccc101e5db1f1d5b7d46004e324427624af12ade723b124ac7783693de407f0784b3e021fffa7a889a60f8ce57021305557adb4c",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-windows-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-tars-kubernetes-client-windows-arm64.tar.gz,"SHA1: bd5edf31113093e9d29b6550eb48bc8422dc57a5, SHA256: a2d4ea432336e417f0193213128b2088c40315b06b995951bbfe80df037c1fb4, SHA512: c27593a4d834e3ecf3fd5ddb5aebad152af5c2bd30fd4c09b946e258498330745114963221ee98ae2b32953c5c50898f1328e38c64ca442a4c3fc07f1668220b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-stage-server-linux-arm-kubernetes-server-bin-kubelet,"SHA1: 39e3b6a881359514d998f0b4d3faafd87087f8f9, SHA256: 0100ad938fdad8cf0bfc3f9b91e1c3869d62478d906b9b53ff294a5f7801a78e, SHA512: 355ae40d5d58b32f76e0b96dc07a8a1918ddaf2e410b4acd434232e58a4c4d9326702a6b7d9ace537d3f32a5f4ee49baf6cebc1deb724fcb17db242ce822cd16",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-tars-kubernetes-client-linux-amd64.tar.gz,"SHA1: 6c6edf9be1ecfc2216931bfe5eab70a4a730ecd0, SHA256: d367131169077caacfdfe9c104b2957c0ce61634762a13dda9c16ba0cabba844, SHA512: 6148209b0088f8491f17d31375420bb5c027e115dfae5e4366a6bb5d7ce1416e36b58f23723e75c91ff311891d132fde11bf387766825ad1ecc5186007a1c0cf",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-tars-kubernetes-server-linux-s390x.tar.gz,"SHA1: f9902212502c661d93f26cb1c89918bdb9e509f9, SHA256: 750c2adf164eecc952b317df691d940b56393163861183db92d037c360fa081a, SHA512: a9493cfa2ba2fe482eba8e83d524cd0b3218ae438157163daf740dc100dd7a32249ff19fd87ae753f133b1858412938739c108b4d34279d46e53268e63713694",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.1-release-tars-kubernetes-test-linux-arm.tar.gz,"SHA1: dd97c0aa12fe06290ec72e6e05a1db7770fcc9ed, SHA256: a81d8219f54b59a1dada8236100faf0af38d70eab75babf58e1bf9448ac61ef0, SHA512: 201f2773cc73e126319542be177bda148bf4de94eebdf0f21ceacb01f578418930fbefc17da33cffcf29b4ab11f9b24e6606036c6333b0b814227d65071384c0",Apache-2.0,NOASSERTION,NOASSERTION
