RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c3842682284ab2a52325c7d8bd23ab59eea9ac4f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0282b136cb939bca04f13890c4f6c3c91c7a9976
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-121e885da32eee24e029d79fe7cf9f6c1ef13571
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bc8c9a1802f7dbe77008678574fe3ba4f43827e9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-63bc27877e25009ddcf1407ff66225d080acbd53
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ddeaacd9c290bbb9e48cd9f90a9d94c13f4bbcc6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0b65eeaa4735950028d9a76f52bb313efa63af4b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6f2384c93b1f6f27a9de836e980c68a73633731f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6349c8b665fda4598847baf5b00a3978fb0fb66a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f355b217e5f1ea9df85f75b31e62c4d8eca99ead
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-371039a821fb5d39b69eac8a80067fe69cd868ce
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-58efa63e67ea2b7092e43eb650a2a251200fae28
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cd79908b69ddc04c684adaa477a0a5e22ca02e7f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ca49b035789c0c61f8b37db510f17b9121d699a7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-52f67a07b5b560e8eb3f36e24cfee391291e761b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-aaac2f44ca7a83b99299a4b1ee5592c358a1f367
