RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d35e1fa76027e972b6ed99eb14eb8a21d5721d7c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-542c3b9c6bb7caa0b85a460dac93a0816558858b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c83d378df7b240766aa7882b9887625cf170d6c5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-62c8bc99a7c4deb7b747953ef5ffef5baa610d5f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-153f66c3d81b1c389fee8bb2d7392737a8f5642d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5037d8aa9795e2cc0fbafca0819d28b130983dbf
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dbe01dfdb94e78ba95fb2cf27d6bf6e2eaf2c32c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fb20406081c484ffa6a00459fc1fa33ecad1ed4c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3bf262e7003f604fed4f6e2698a46aff624dc855
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dd01662d3200abd5657c8b8b96c532063b90292a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1854b33bbdf4b88d370364252342ca48f2555b7d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-59089f36ea82ed895e8e429e661f1b451e4968cb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-68e58b008b11133dbce4caab568479f5731f8e9b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7d0c07e20e0e15aa99778a5b54ec8a118cbe6be7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2b255f0f82096a80dd52100623751e8a6c935b23
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ad6d0bc1a9f6b1394d7f32b72680240ea9314250
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3530b7fb103f89dc7e0a7a6ec292fdde3ca6ba42
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-85c84d5d0f024688efab53c967fbc72f853bbe4c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b702f6cb568d4e3df911acead0643e1c22f4a919
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4ffcd10bfbe995aa35a75005457dd2d14a158fbb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-60bd67256937fd1423a9500144a27653082aed25
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-47682aa4daf55948dba7dd57e7e4fa6eda6712f9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0279607e78688c01ca3b28212286e72498b7ce47
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-077a0c38e6ea19a3f36485a4fe6b7f250a2ffe7d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e0ca3bd8bda6d6b5e8e69dcdacc830ffff14ad9e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c9ae7e5993103564de303b2762dc517ed2bd72ef
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6bf04d4bc2c4bc67aa3f3f4d7a93fa3f9957bc3e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1c17dc2781d98d5acee437f9ba0a22e6f54cd569
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e1ba05922a63f8bb4c8548c4d2507a91dfa92fba
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d75ea7f442d0f9df386c269b6fcfbb5c6ca098a5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6349e2f109db61b6299ea0950aa757430372e0ed
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-053376d198cce9c3d4f4844681e784001fc6c175
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6b30f7654a44d55fe4e009de1785a9ef5520a810
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a3f6dfd38a0032ac5847abe54efa96547ff6551e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3cdb25f36df14355263e1912414caab4264c738a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-69a669dbe7b95cff38465aec62bacb5a8ac72e3e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-db7aee762d50215ecd7b66a033fd89dcfcd8d16f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fc5ea5ca98737d9dd9f86a544b10bd162d69e926
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bdbf5949ab51d7390541c886ba5205d576f3e398
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4790f028aae7c0b2274e7b74d2c62d05eff630e6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1e1270f082f3a3d8b55fca1f44c11198a3c2b4f3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-17338b638063e5c44bd1f56d01eacf69d7362ce4
