FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
kubernetes-node-linux-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-node-linux-arm64.tar.gz,"SHA1: 8f48ee2899a25a822d10de3de9ceecb361a7ceb1, SHA256: 754364f01219824cf537d90bdc2db7098b30551ae7372b7d968be0a1b5a933bd, SHA512: 9d8d34cb09a73db6c3dabd04975fddbf7387db0f0a241c285fb7995c7256fc5ca37285b680f0f978438e5ca92451f163e1e4c90642c82101d415aa40b06afa2f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-server-linux-ppc64le.tar.gz,"SHA1: 0a0f11769591f5515282909a3ad7e255f59caff9, SHA256: f756d96ca78fef5f5cff047e8a6d3a0185f4e8113bd7de9b678b412bf2d86cdc, SHA512: 63bb9ec0e88a6560cb9a415ee8d5656e5bfd9f63a8388f7abd960b72b6d58e0ba664f7aef7aaa6d436aafcc595a19766b85b1af9d076cf3985786888bdd8a258",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-controller-manager,"SHA1: cae4bf20b394f91d8e25d600b9d68a52ab349875, SHA256: 04269358206ca7b82eab6ce1d9b9e48ca73615c4d0852c546f279e87eac3dba5, SHA512: eb25f327e911a76e3910d304696fd911c8804de45c1fcbb9003f59798fb7ac5f3c2837600a26389f81408885e00b27ad2d165fbd23f15d6ffdf7afe9bcc9c179",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-amd64-kubernetes-server-bin-kubectl-convert,"SHA1: 93e27ac3d40879ea1632f4de9e1f505f64b3d0dd, SHA256: bf85598afd508c4e797918abf9152061e7fe61262ca1e591efdc3680846d9c01, SHA512: 609bd15669d026400720f9db136f047024af346c891a05c3f2b4167f17e1e588cfd1c6848e430d74b2b8c572e184285cc161647366c5154eec98061bdd0cf3bf",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 571bd1e1f601d6fbe362d2ecb8be8fb6273cf6b0, SHA256: fb771a181849e974044570b5bc7d15020448533421f6557deebf347e8358e0d5, SHA512: 218f530698cc59c5a8c85dfce36d85c2c21f03a5bd48ce490ed27dd5334155e7cf121cb153b245c739d44ecc4aedc02d970b5c4ffdf16aa6f5daa9b98cd75d94",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubectl-convert,"SHA1: 07ca4c8f6639566120d58df40a960e17d767960b, SHA256: 7901bff57ebb3a7a8a3a6d980fe2cf58a333c626022e550c58aa5255ceb22050, SHA512: 8a15709650b944d40783b620684213f7d6844642e2de43dd9e0ee1a318d859fd5da90c0823e1a10507ef4712f81c7b9f78bff628f189701b872169c97431ee9e",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-386.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-client-linux-386.tar.gz,"SHA1: a387f5fba59638274b2134b5b015b02b5d9fe9c4, SHA256: 92b423e401edccd87b2cf5a99f42defd7a56d378d1362e70cfc30d6ae6a05b19, SHA512: 67db15a269e252c8945b40e049137a8e7575128f9890ffb121f8dd72b1a79f55aa92aa9e66d5299ef05dcd30bdf1856878f0373ba8c33c46a161cad696dd1c0a",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-controller-manager,"SHA1: 21bafca7ca74c18671e2f7a697d566844376e871, SHA256: d564b88fe188465db27b37119c2406ec53c8020ce430e7aa22dc1b2c2a0b2eeb, SHA512: 99a36a4261688cda692cda790dca993cd92c6783ffd556d123bdebcc8852e95d9691290730573145118533ddfe2793465c091f72cedf31d2cdf8ec325058d660",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kubectl,"SHA1: 8d1f3940f7829d16ad6f7ce0e2023c64052c00e0, SHA256: d1bc5903db6f4a59be691d93cdb2721b2346322d80f5bfcc53af78a5f2f260e1, SHA512: 8edb0186ca9c12e2c0022d625666c1f1ccb116298f5fdbe5beeadac752da3caa5d90d211a7e221b5394ade3db86eb6cf5944a2f6ba2a285bd91c8f284dc4498b",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-client-linux-arm.tar.gz,"SHA1: 0195c2cf212285472ef2a4833815f3a707eaf6a8, SHA256: 77e51d3625b04ac885ff863624d719ab33b9845dcf8a6acf7e2c3fbb55f4cefa, SHA512: afc3b8b30ee5a4baef2b8bf69603884dc488ecd16ab790cdb94859abcbfee0103aff858f7e5778856a7265c54d1eef9df392b0f10ecd26c929a2fe89dcb292e5",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-windows-386.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-client-windows-386.tar.gz,"SHA1: 6cc02291a0806908dfe7df92a6652e34b218501a, SHA256: 83b281dd9d97584028c0e7bd04f0b556ef2028533cafeeb8650742f01ab94a5a, SHA512: b9afed1db794c6df8a325c2831643965a7f4c0633b1a8e73432a08bc21a63f57d98a67115c5d8ede46e8b3ea002c1c2ef7d16d62e53530eb9cff92471f06e840",Apache-2.0,NOASSERTION,NOASSERTION
bin/darwin/amd64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-client-darwin-amd64-kubernetes-client-bin-kubectl,"SHA1: 41062aa11a9bb074502f5ffbc7506878b7ae3c41, SHA256: 84dc50a0b64d41bf566bdb0423a5b67f850f50194a92aa0761640910d7784649, SHA512: 4d99b079d0689043ad1e099658e71a51b511b389168d674801839d0b00036444e60cfc5c377b8ebca86f5c32abc41c43e49bdb5fa59d12ce1084eceb02f5a218",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-mounter,"SHA1: aa3fd6ba70beed5d40aab54b50f57d332c92dd6d, SHA256: 840103939fc58d86292b45fd7479333ecd5409e830116c9ee8cb8e8e5f116b2d, SHA512: 591c139e2b041e8ded906c826074f8814044c065e6ac3dfbffa4c0d7fb690e1b45b1b012278a80b471cdae935178464a8efdd3dff812c918d118e9ff6b7a2335",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-aggregator,"SHA1: feec3e41845a58e6c5a0808593daedc6c6049908, SHA256: 7d83d052e5c78d933eb44c0505233814bf1fce6bf0547d82fc863938c990d90d, SHA512: 59b5326bfb7aae675b84398fb02c6a7ffa7478f15adeba7e0691856b24f9707130bd77c034b161c5682cb6f50b9b54c4a2340b71308a2ecb47341281eb8ba3ae",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-kube-aggregator,"SHA1: 2905d86d62a9f7a023047bcad4530bdc8a273a89, SHA256: fbab4c5a815f500635863cbf4344723bd9b38a6b7854304463d2d61ee6308a7f, SHA512: aa703b85552e0e0fd593e60cabb58c3a15e3ea2f0fd0573d35307451209305c54bfcde18372a281becea6c3620a95886c4c9ae6676519c725158159ed729bba1",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl.exe,"SHA1: 892106bf2fe4e894426c73290dda0a21055b0184, SHA256: 02b3b967de255afb900d5350fa7a8ee25d7262567708a6611294f53d25716bfc, SHA512: f7bcf9ab1722e06c7816e079bf42847334c7c5210f3c022564f23e6f8f4bac4e8005d08e4e2c6108c6f9837564fa4f41a5655c9b37cb0209e336f872b914f4e4",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kubeadm,"SHA1: 6fa0af34e1b68b390843b3b96b3c299019cdf1cd, SHA256: b4554da1a62f9d9015696813a82045b9fa480df1c89ab162db2b73836d479f95, SHA512: ebf57d019f9fc3b00c9eaea14812381d40441e2d7055e564ef8e0ae444f106d129758473ebfb9e9c08baaab224c0164060045f72d9af390a7682933944a7b951",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubeadm,"SHA1: 51032e7fc11531b086aa277336a56c937b850dce, SHA256: 5419e9f52e14dc2d116a1c0939be18030db32c59571566b0b0c7347f2ca8ed7d, SHA512: 10a3e1ee5cc68c4381e90f67b712d418b685deef53227130b28d0a0741a1ddda2c89f393b6a07cae4c4c30647c8ad65740baa0fa51559a06bb2851cfead98d95",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl.exe,"SHA1: 892106bf2fe4e894426c73290dda0a21055b0184, SHA256: 02b3b967de255afb900d5350fa7a8ee25d7262567708a6611294f53d25716bfc, SHA512: f7bcf9ab1722e06c7816e079bf42847334c7c5210f3c022564f23e6f8f4bac4e8005d08e4e2c6108c6f9837564fa4f41a5655c9b37cb0209e336f872b914f4e4",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-manifests.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-tars-kubernetes-manifests.tar.gz,"SHA1: 9e111f03649c22847c980201804c3ba94ef026ed, SHA256: d6f6773d3f7ef80be997cccc64cabe2d9a5040fbff3c3e6a06fb02516d1e176e, SHA512: d78fde7105e691ed35b29b09a7589e45fb4aa01caf4a47a6578868db1efab9cb758a55f77961528c7099cea6ea53ae1dfe779fbcd23b988075300a1b70c1fa9b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-proxy,"SHA1: 0b605e1579abb168092b9231bb1c389e887a14a5, SHA256: 8267959bf9b0cf7963061b73e2618cf91b897eb13ea41bd7e4eed332562a2b70, SHA512: 8e370d347313ad697576d05f7fe86503885457fd897a6908ab720bd5e65535bf1cb8947f5ec37ddeff67c60ab76936201523ce10a0c37c579900f8970c037bf2",Apache-2.0,NOASSERTION,NOASSERTION
