PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-log-runner,N/A,N/A,N/A,N/A,N/A,
registry.k8s.io/kube-controller-manager-arm:v1.25.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-controller-manager-arm-v1.25.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
f51da61ee8c8162e46d58eb52011d10a0c2831e64e428882bbb41dd953d92286/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-arm-v1.25.0-alpha.1-f51da61ee8c8162e46d58eb52011d10a0c2831e64e428882bbb41dd953d92286-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 5c1ae21c263f7455dfe7dc55f1914d46b3c5dba3, SHA256: 85da06a026eb4745bff672ea247c7860f9cdf0442aa5e8c84ad4fd323b7f854c, SHA512: 561dcf8ad80f5660084d9e814d257ac1473faa5701c81be2c977bfafc8d257a58aa663b1a53842375fd74ce9b34c088e693808b2a00676906bf458d9e25e6e88"
a0473bc28ba7254fb3a2dfa75643d544feeea09adb515511aa7f9262575b1d74/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-arm-v1.25.0-alpha.1-a0473bc28ba7254fb3a2dfa75643d544feeea09adb515511aa7f9262575b1d74-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 26ef8d8f2eb9a6f860bff75a9c792490ad4f944d, SHA256: f0dc4c62a9e59f8ef665047bf2b60d423588043080719e82ef607905fad92be7, SHA512: 10d060fa0130e64a4d2591d4f8f4d7af6e95ce7df8344a8e64602144689ce99ceaebbcd52ceedf0733a212500a8e423adec874564c95f1678ec7c953535cf99b"
3eb4c85fd37772213794a4918525dce2387f5c88317307b1a9238d6bbe5f9519/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-arm-v1.25.0-alpha.1-3eb4c85fd37772213794a4918525dce2387f5c88317307b1a9238d6bbe5f9519-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: e6c0e235b0ddd71e9b09d3b4d0617deb2a14296c, SHA256: 5fce316b25882738d289036cb146b623c344a5ec0cb59f442f86d3833a7e3108, SHA512: e2bc2afa6b1c21e9e8fdaf1b09c14581880a30590239b3a39845de3ccdc21f3f01834b7e201cfc684cb6aa0a148c1adc30dc49fbeeb7ac6f3a580ee6486b49c2"
registry.k8s.io/kube-proxy-arm64:v1.25.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.25.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
acb46c917c3f042633518f8b766163b41ec9b30a907434ff05197c7102f5294c/layer.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.25.0-alpha.1-acb46c917c3f042633518f8b766163b41ec9b30a907434ff05197c7102f5294c-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: b4a16158c8db69e7778d41a4cb57a867b96d1276, SHA256: 81af3c937df32decea1583b0c76474a0c54f9608d3fd049704268766d0a72cb7, SHA512: 157c854145fb6b297aa82f954c8ed206c127e547d0643fa7e2885024e3e2f34a576d45ab09b81116978b18fd78d1e4839a0eb6837b47b269af9f992d77f5c545"
7fdbf9ee4031693d9ebad7a0e3e163c8937e845c53dab95c3841a3309ee25806/layer.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.25.0-alpha.1-7fdbf9ee4031693d9ebad7a0e3e163c8937e845c53dab95c3841a3309ee25806-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 3e9b43530c036ffcb891f5b85bf9cac894289e5a, SHA256: ce4f3bed20ddf7bbabec3879f73de6a0956c2be99366080a511e7f200e539d1a, SHA512: 32a1fbe8b458015b77d3de7c007ecd3bc34c005ec817951b550baff60ff4f5acedc8023088ea7bbe98bc8b2e505c63cd875532e3469da38c3e8c75ba115e2521"
264b7aaefa18a82087c0320b4196e01d9e127132f752a904d685904f959a84f6/layer.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.25.0-alpha.1-264b7aaefa18a82087c0320b4196e01d9e127132f752a904d685904f959a84f6-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: c544a89b9f86153ecd41ade5768ef029b565d6e2, SHA256: cf8d124c28e19958920dffe2f28edf01a1da37b5c7f8c6e122353daa4e26cda3, SHA512: 267bbd312bcb50778fba59a5addca33dc09b11a7e139efb9fbfd0d005677b1102d46aaddeff72cbbbdf427ad0de70e8aad8252628341f442246e3d822ddbb549"
registry.k8s.io/kube-scheduler-arm64:v1.25.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-scheduler-arm64-v1.25.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
