FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/arm/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-server-linux-arm-kubernetes-server-bin-mounter,"SHA1: 32ffbcb0a6e5aefa4baf84efa9e26f300fcb143f, SHA256: 7bf8616633e67ce1276849d848fb3bad2747b5e5462c1289a4e2767be9ec2e45, SHA512: 16ddd12e010685c1acd202555706e44d6915c904c0ad74e48cc8de93337d4b3b78e3ad84f5a20d60aa91e7780fbffebcec666c04f1ccb38af0f5996c0a8fc976",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl.exe,"SHA1: 04b25aa204e2ac6e38c259447b12cf6527dab245, SHA256: 4b43aabe512900007e78ba304d9513e15d8f9283b19298122d2154c2612951bb, SHA512: 7ca57ba4ea63cd409f5e3c1a2b54a8100482e78276009481ad854418bb252bc7611ad229d598f263e9913d1dcc13a0f4470560cfd7c1e5e40f9c325cfbace1d7",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-tars-kubernetes-client-darwin-amd64.tar.gz,"SHA1: 78d89d699bbb2b7a6da3ee4068a1639220f9720c, SHA256: 53438e295d714be3a2ba9e4019730d8e7134ba20961056f100bf541379eb9e89, SHA512: 11723387623bbae84f76fc01f2a9fa1612b13238576b205073fd38512ce9aa5c8356a1c072a7fd8f27b271f3fe6441f8b7a2ea19e02f9d15503b3e76a1c65f6a",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-tars-kubernetes-client-linux-arm64.tar.gz,"SHA1: 84e9a51d74702c13f745813a618d53fbd373bb26, SHA256: 45699664abc032c4e4c2d87aa7d3b5496dc4333ff709b5e3e9460d600d7da01f, SHA512: de312ef5789512f27bcaf78e201e69f239caeb897b57183e237d34f90a886f2ad11bd143658f5a0a0e6866cea05fb099808a5498d529bb609ec2247b3165d849",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-tars-kubernetes-client-linux-ppc64le.tar.gz,"SHA1: e117ee4d5f52840e02ce3f2dffccd2c4980072b7, SHA256: 29ed14987e0f41565b18192628cfd206808d33b57d720c699d3a728faa0c4ef3, SHA512: a1cfae2dd27aa42646d5f21ddea50749d41bac4575b2003bae08e22567a90fb091d76660148aa0354feb6e49764c5995a1f6c2f967d73c5504ed9cc9188f44fd",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-tars-kubernetes-node-linux-arm64.tar.gz,"SHA1: 870837dce3a881fd34a35b10091acf76b6711cb0, SHA256: 242ede02ebb33e41fbacbf3a59f10a1e51ff906be96c45f2c285c52daf665582, SHA512: 3731fc563fcb6d7bd7a998b5e0a538effaf4843ae6d8a3b1fde666e564aa6961e3664791e5615ba831c7adcd10bb64ab9455bff57577f96b42e6470ca16ff8d9",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-server-linux-arm-kubernetes-server-bin-kube-scheduler,"SHA1: 62201e019fca1cd88e909beac33950da72de62f7, SHA256: 8db907ac923867ab81e83950746e3b2cf199bac13e834f16c5643906a47d378c, SHA512: 7b348214e9ec553f1812fd627a019b32dcae9376188f1d85281732aae624ae1f8c31b0faa9d8a4d401d9d04a980feb6e2a0bb51421f3b2bc0d12170177f54640",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-server-linux-s390x-kubernetes-server-bin-kubelet,"SHA1: 23995179db14b61978ab14060da8188f92337d9e, SHA256: 70ac74197c3ef0de824d2a416bb892e183bddc49c7d490a80c20111089fff2ef, SHA512: 09730fe95cb55e4564d4bf7346a9585dbdc7e9843ee1406aab64f50055be3d73adea8b2cfcfd6d57a6fa4abb4a6061416fdccfe22c031963569b20f791f9f9a3",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-client-windows-386-kubernetes-client-bin-kubectl.exe,"SHA1: e2334bac09b70fdfceeeaae5e739bca629a2e830, SHA256: 9ac053adf4fcdfe38efcbc4e30ab24c3905e3b6d1325416f464b0ed4f9391111, SHA512: 777ee08e6110fb516dd370975b5b6310e90857bfe91b479e17c37147ad06cd36e4a6f51bf72935de6e0411170d554711cf8716fca828e996ad9575f95e19261e",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-windows-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-tars-kubernetes-client-windows-amd64.tar.gz,"SHA1: d762a5838efececefd0b4354c2e5f2c86b2b65aa, SHA256: 9c83bbaed9a111844c42a09d39f23fa3c83e30a7cbb7eadb9058c9ca5e2c47fb, SHA512: 68e3675cbedb69c69b9fb2bced9ad453d4cc11ed465cd0a193d7bbb0c8ea9448ca981ec47b971d2d4de5ce0245b1d0e4f9f1ac2ace2647b1ef7bce35edf525a3",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-server-linux-arm64-kubernetes-server-bin-kube-controller-manager,"SHA1: 91bc57a5aab1a10325d4b240050a08eb6ad8f1ed, SHA256: f343fa10c2e5d43b364d1a865226ae8e5d2bdb7d29597918024fa21fb9dcc806, SHA512: 5381134673405d0e4971ede186ed47d7a0cb8db9d1a5947305194c0533286b4dca207bbab4df71555185ca48b699b3e016c5c3c3d0437a1464baf8f0e327758d",Apache-2.0,NOASSERTION,NOASSERTION
