PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-beta.0-release-stage-client-windows-386-kubernetes-client-bin-kubectl-convert.exe,N/A,N/A,N/A,N/A,N/A,
registry.k8s.io/kube-controller-manager-amd64:v1.25.0-beta.0,SPDXRef-Package-registry.k8s.io-kube-controller-manager-amd64-v1.25.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
f9bae1aa6e865991a2f7ba56e8e9a2cbf6fce65cf810197f0ccdba6f83de8283/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-amd64-v1.25.0-beta.0-f9bae1aa6e865991a2f7ba56e8e9a2cbf6fce65cf810197f0ccdba6f83de8283-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 6b0a1e463a33825e8672d55356c67b7304b96698, SHA256: 8d7366c22fd8219bfcfb61ed28457854c80e310b0d736b67861b2ea7fcd77843, SHA512: 378482f3b83a870b4137c5fe4dfa1b40d4a7dcf3202c3358f931cd1e835898d7ded1ca2b53b611e609951ea107075aa5227171fca19f7fdc8c2d2ebc3a7b2252"
2f55e98d9509f887a8a640b85e72c09b60608f614bda7650bc25f7514d908141/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-amd64-v1.25.0-beta.0-2f55e98d9509f887a8a640b85e72c09b60608f614bda7650bc25f7514d908141-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: e7a0e2dfb8182c5d12cb0a65aa58c1ee102f3308, SHA256: 7d5f5bba7c4521a4a24a2d3b23a81b274749b6433291360d6d4c69b85a77aeb8, SHA512: a6330a5372f39d159abbb5c7e717b995a7fecaaca3b1146db62006d534927682b413bb87b7ae841f8e2314c6feeba2f0d5b2815795770e8ca20ad9acfc08d01f"
0741cd110301295acbe1e3f53895c95bcd76f2ddc5ca794f37344544cf6e6669/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-amd64-v1.25.0-beta.0-0741cd110301295acbe1e3f53895c95bcd76f2ddc5ca794f37344544cf6e6669-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: d7345e313b7f9b8163b86431b5f83227759fbde6, SHA256: c2a42c0137d89aa42442b384a5dce4ce419dd879c2dacb49aae1ef7f53293753, SHA512: fa1485d103aceb3d9afed8a47bfcda220d828ddd268020f6b54cf4fccc9d601bd619a0b5d1df7c370b023d3cf8b9af063b0b23758dffb6864f4a03f5e78c478c"
registry.k8s.io/kube-proxy-amd64:v1.25.0-beta.0,SPDXRef-Package-registry.k8s.io-kube-proxy-amd64-v1.25.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
cabef6dc64bb6295caa21b8a22f331c0350c744ada273b7c61ac5c9def8893b3/layer.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-amd64-v1.25.0-beta.0-cabef6dc64bb6295caa21b8a22f331c0350c744ada273b7c61ac5c9def8893b3-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: b2a254aa2132c41a754911c457520818211ecbac, SHA256: e4d19dd12df2042fd4dd860b2af2074b3cbdd7e88dc4c3a6c92912d420e918da, SHA512: f0d8dfd724f9f6cbdab1e27b4deb719e8da62d923b342ac2f540a83fdd719cf69cb1d8a881bced88de0268144f53c831a65ae8f4bca14a337d70a22e98134829"
a65245fa670a996a8bd15ab724a64ef920b6bc6bc62d95eb4bac2516406d6cca/layer.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-amd64-v1.25.0-beta.0-a65245fa670a996a8bd15ab724a64ef920b6bc6bc62d95eb4bac2516406d6cca-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 14f16e0bdf3c78f985e2213fda341bd577418fe3, SHA256: d1b8e482cd11dbe704bf0eed0a2e5f7af4f57cef59d45dcfb79319370e19f0c1, SHA512: 03de40ca6b73ee8075addcf11524b4316635790f24608695e35dbff684d1209924149a86c018cb0fafec7d4fd7762e870184d5d1bf14c348b3172aeccc4a25bb"
registry.k8s.io/conformance-arm64:v1.25.0-beta.0,SPDXRef-Package-registry.k8s.io-conformance-arm64-v1.25.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
ff6a65894815f6d4d2eedfa715256fb2a9f558568d448bd2e746b7415353dca7/layer.tar,SPDXRef-Package-registry.k8s.io-conformance-arm64-v1.25.0-beta.0-ff6a65894815f6d4d2eedfa715256fb2a9f558568d448bd2e746b7415353dca7-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: efc77803582db140b3173323d4a6ac523ac25201, SHA256: c24fe0225c12cb76554571cd1fddb997d7561cb2a449335e75b02493382cd129, SHA512: d7cc0c8861772c5ab42edbf901be73b3283a961afd83fd2b26ade25f4ae496b2515c8c8bd444cb23f3089eb70dd232d148ca8c039a4b60450ed5fcddc5058ec3"
