FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/ppc64le/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-apiserver,"SHA1: 6bcfff0e1c9b3fa130aff4be5f10fb5ba2a532f5, SHA256: 88f180a9086bb83f81816771720f6a34478b23013b065f072c6e9d4c6ec32eee, SHA512: 638b5bc2dc3b0857ac180e5e8da5ae1736745c8fcefbe594bb28883aa9587a33815c71f651350fb91a77337839513b377224ce92f3ce9bd980b3aabd539d46ad",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-server-linux-s390x-kubernetes-server-bin-kubectl,"SHA1: 35c38bc43bee6cd7a05acf0a204d13cde02d17af, SHA256: 87ff3385cf702c031c88b04bc744e645d01c5f6e9c9cc74c29d12f7469e981ba, SHA512: 351ee00f4a0fe3a582de937b2e3a06ddca570dfa65a064c40fbb988504f4c85bbd24e949e716c391d6ed12e366a7689847ffe9b2384561682393a6811cb25e39",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/arm64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-client-windows-arm64-kubernetes-client-bin-kubectl.exe,"SHA1: 179054b3c26f19c2bc6251e1957875bf7bea6009, SHA256: 01cdfabdbdcf9f57dd9af3d9aed8295bf64b1fe250324ba7656222fe01bfdc14, SHA512: 0d77cec20be5bcfb96f1ae787857e5d7fce3e7ccb319dffa9934f72edb4823dc71128a1e867466b9cb9102259de217781269b2e0dfb2c6b0c2c2fbd665be7d30",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-tars-kubernetes-client-linux-s390x.tar.gz,"SHA1: d83a22d2b7e9d5a722e736d9becd776fafaa5ef6, SHA256: 123d13b32faf4b8d1c1157983a099d18e58034086aa24309a3f644b64cfadc22, SHA512: 1254fa747d2f0a92f21136a64b2efcd634c549a66f0fecf4a7f4bf5be2ee1986c5cfea4b1cbe6ff04970891e4a2e0f9abb2462cdaf0eb275397977a1e4d06877",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-aggregator,"SHA1: 576ed70257dea4ecf7876d976145ae55f35d5d4d, SHA256: 84e820785cec6ab9531d2d312ab478eae552cc9cd7193ba5c548c665c8c77156, SHA512: 273c060a7f315922ba4e26df434381d2770a3b7411764218cf6c67361951ba9b4f27abbb56e5cf464be99b2ff04b692e89e8563c1b45d1f1fb14cd32b64425fe",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-controller-manager,"SHA1: 6829a0fcfe6a3c7e0462f17d1b9445c45338173a, SHA256: b7670769525b6b827f2d5db49eaf5eeeb83138d23c52f6314c54ea22a4a39f11, SHA512: 26eb4bac6422e4fd6359b01e883e33cd750704b4a6b95a674cfee5ed0d99ca4f59a580cf1cf497bcb175b0c11b1f0769532745f73f5776c3f9634b5768defd2a",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubeadm,"SHA1: 8212b0b89f7ee819a4402ae446fa5e096c2165cb, SHA256: 711af0de28f52a35d2bcb02064ee8cf6198ba8874374c1dede2ac477549adf81, SHA512: 9bd5449429bd0f2af0b6cd2b3bfdf681b4cba0ccc5b5957ed3ba74effbc5f105f3877e39697611a622ded7ac9c249a40d8b9839af9469c40766122382ec044b6",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-tars-kubernetes-test-darwin-arm64.tar.gz,"SHA1: 92a0dd2f531b94dc303e048647e59a9e88ca9b49, SHA256: 96b205657fcbd1c33cc9af5409cc260450d0bbeac1540ba3a8313ee62da99d64, SHA512: be0d31b7bb886e3e2744772af8f245b557005dbb71e8b615858b1515e98c33ef6c51f55797b80d65c694c70936af9ea048650b3fad8e43048058264671e05578",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-tars-kubernetes-test-linux-s390x.tar.gz,"SHA1: 9a3eb38280e6355cf749d58a479fd8db8c718c49, SHA256: 01f75d2dec92c6ec2e7d845f5a8e221e25503e21ffb6220cb67e33e3acc1fa3f, SHA512: a4ff8db5ee6b58e6e107f5fd93113947feb0f1b95287fc3dd31e90c9235dc382c441281e736fd021d5c25e289af51995f033413442d0a30472c1abfc0e02aeea",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-windows-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-rc.0-release-tars-kubernetes-test-windows-arm64.tar.gz,"SHA1: 1ae6f59341a86e1296ed166bb2b2792c9dc59395, SHA256: 49e693a91b2a5b8e68b9350335e06a7dd081ed43362bd2261b14ca45d2d7c9cb, SHA512: dffd19b9dd06033ae677c4cb6c445106c322758b729966f01127af1c36d2d04b4f07b90360ff4335a7c38c2ff237d14938a51453b94e9ecfd265039e9962554a",Apache-2.0,NOASSERTION,NOASSERTION
