FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-s390x/kubernetes/server/bin/kube-scheduler.tar,SPDXRef-File-14c64ffdb54dbaa,"SHA1: 4de40a5f1d72ea254060a18f14287c2cbff6fe5c, SHA256: 14c64ffdb54dbaa60c794a793aa86ab1c16b87232c2871ca6b0ed0fc458633fc, SHA512: c814497e53860fd3de7ad5165d34f1cd5f017bc6c7d37ee4ece68a2f766154b5ed606b691ca6a568bc68fb1ef5e5d1843c93259b22e14d127a6ce2e5d5135495",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-amd64/kubernetes/server/bin/kube-proxy.tar,SPDXRef-File-9eb6ffe2ed84dcf,"SHA1: 5cebf14c277df8b6b6ee40717a67058bfbdf6c1e, SHA256: 9eb6ffe2ed84dcf68fb233781e6ea005cb59696f5cf5852a42ae65c921be5548, SHA512: 28336834ed4880a9bfb49c277d7c16831a18c7bfc912e751f998b9d088cc48e20bca72157c22573a2d3fc3fff7007fbbb4cf0790315faa4a5cbe7611595d29d2",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-ppc64le/kubernetes/server/bin/kube-apiserver.tar,SPDXRef-File-bfd2535c360906f,"SHA1: cce02b4b655d450ebb87991b5b1b0f75b9fa95a1, SHA256: bfd2535c360906f023cecdca9a6539c53d1ee5fee3c3b6c08c8c714f85a64792, SHA512: ba4808f46b0f223c3590a41a82abeb8c174587e2a6a58baa3cd6ef0a98b3c6cd521016dcd0650288b645a4064d0fe372c9a6ac93454b81cd954b86b91a387ddd",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-arm/kubernetes/server/bin/kubectl-convert,SPDXRef-File-ff8b9fcd88b5b4b,"SHA1: 0ead391ea6d3b53c6592dd7ed1fd1e7d35f58d50, SHA256: ff8b9fcd88b5b4b9aed240fbaf8eca8335168b86e020be3c9e498e69980d0da8, SHA512: bde7227d9984314537248ad6949df57a9241a38beea6fb89f63de8ca9b3857d37a8c45dc256ad6832544c8b814e1cbfd726cee9d1d61c4e2ed9d22eeb0c57fc0",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-arm64/kubernetes/server/bin/kubectl,SPDXRef-File-030b7795c58baac,"SHA1: d863e6c5bc1c0c68f98eb8b3250dcf69c89db89b, SHA256: 030b7795c58baac0c84dbe881ab85c8587037d1260db0f1908a1f9fa3c647030, SHA512: de4ce9af8c8d450aac3a692363bf48052683e268f79c7c80b6a11e5ef563e6571a7e8793b8b696c3a7602345cd01e884e80a4a3a41ab23281e385004034b32f7",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-s390x/kubernetes/server/bin/kubectl-convert,SPDXRef-File-e41b27e76f1c32c,"SHA1: d306a18a0eaf08abbd648d43200528b66e50df55, SHA256: e41b27e76f1c32c5a633b5debad046b4f9e38ce8835e6c059719e20663ca667d, SHA512: 19c43051a549633905f6b6958139fbab6133005331da1851bb1b6bbd8a053462639db73d02f4120b2912edc8b1e7271393845b0d83bad8fb14035677d25bf5b5",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-amd64/kubernetes/server/bin/apiextensions-apiserver,SPDXRef-File-40d2f8d1ce13e07,"SHA1: 8945323008a447e503b302881ba5711a9a06499b, SHA256: 40d2f8d1ce13e07b97edcb010d55b4846ae861663335cf8cab70c63d3b22e1a5, SHA512: a6103df1b47387b297412ab5b6d313b02eb85df8e76114176154a75992a5d0040dfcb3a18d623272fc4703a3b16b94029f807093e6c0adef1756c78ab65602fe",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-s390x/kubernetes/server/bin/kube-scheduler.docker_tag,SPDXRef-File-feb12d745a4041c,"SHA1: 4aa497ffa6a3a1ede50a85a04ef6345d5e29c0d2, SHA256: feb12d745a4041c1fab3dac9d1805d338c5483396fc5d485be1a60ec12dff587, SHA512: 6d12da7051e8afedfe2477232777e6014726980baa163c51fdb9f9378d2671cbbe582985cd874d0b48a6a957010ae4bb89230c9e9ba29b00622b645c281bc4b3",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-arm64/kubernetes/server/bin/mounter,SPDXRef-File-df007d14a05ced5,"SHA1: cc5e22df93a648b9d300341ec20c7679cc57dae8, SHA256: df007d14a05ced5798eb689bde8b608620528bcfdfe4328e240aebedb17e28aa, SHA512: 2db3dbd5785d21390901d8a460d07868487b677a0579fa775d87d226e2a36507629f15b7d0d2c8d6d55a73dbc2bdeb71d3ff3cb6bce7b094f74ade2d8e48123c",NOASSERTION,NOASSERTION,NOASSERTION
workspace/src/k8s.io/kubernetes/_output-v1.22.0-alpha.3/release-stage/server/linux-s390x/kubernetes/server/bin/kube-proxy.tar,SPDXRef-File-6093180c59c8e84,"SHA1: acd278116e9318f7475246fecaa5906065169f96, SHA256: 6093180c59c8e843a9b6695f108f69a9c029587abbea0d53d748e37386be3eec, SHA512: ff077ae5a600efb1be699995cb5258a22843ac8341ff2e7386ec4befbbbfc098fa3ba8b820ddaf23e5d9c7559b6148529c5137e5135e50d5b111ee67a1b1a956",NOASSERTION,NOASSERTION,NOASSERTION
