FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/amd64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-amd64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: b8397a9468db3cc02210551a1c46d12fbd8122d7, SHA256: 649ad08998f97bd02feeaf167de328cb30ba909c47377dff95f747734ac136f7, SHA512: a218f6ce70d6971ec97cbe7ff6dbf5e05e0b43956a5273c5ec0cf0b95d6339cb28e7709133176d921d2a17e6a491d2f52ebeb3921471cd66ff4973e95eb249c8",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-log-runner,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-log-runner,"SHA1: 43f0f8723ab8d608f2d690a73a21390386d9e05f, SHA256: 62295dd74f2514bc976bd301a950c0b2edab78f9e127371b1b0079d2f30dcb49, SHA512: 8eb95b4f27a7def2b57416695f9a89fefd037c0efab705333ec98926c92099574e7ff653539c8b1f335ee7aedc83e1531b21e64e05ee79b7709e4c70bc27e38b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubectl,"SHA1: 4c3b36e8831a296c87ea3901eb56d8231741df6e, SHA256: 46954a604b784a8b0dc16754cfc3fa26aabca9fd4ffd109cd028bfba99d492f6, SHA512: 6a5c9c02a29126949f096415bb1761a0c0ad44168e2ab3d0409982701da58f96223bec354828ddf958e945ef1ce63c0ad41e77cbcbcce0756163e71b4fbae432",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-scheduler,"SHA1: 2ce6dcfbfb386693baeb82fdfe334ed75c34fd98, SHA256: dd0660788cfb2f341a79505832e2b4374d263ffd5d49e4fda765babdfdf13caa, SHA512: 4fcb53b9a46298af0760b69c1b75553a51b82645f5bf695d7bc92536b704d2a6564a38c76631a9df2405d9f11494cd4ddebb116835a82449000c02b1061a7672",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubeadm.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubeadm.exe,"SHA1: c81da4fd09febd58a3d5c7d2f0b4f3db782501eb, SHA256: 910d4d12fa1ed9c4f55dbb0b862739b37f58407c04b3aeca989b94cd5df63ea4, SHA512: e349664029af76d5a26d02f7dcc7eb2b8400bb7fbd60b22715f964b360b028113d92ca73f84ff18efe51effd68b49c8b64afc019e08d86795218624245fe7d63",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-tars-kubernetes-node-linux-ppc64le.tar.gz,"SHA1: 8a02c18b43ff8fed5d96360e18034e162811907e, SHA256: 0bac0ca49300e4c6a2ef475bdaf158a0d6284e710fd1018b16090a18332f8241, SHA512: 94f4fe0cc6185d8ee361b04c49abdbd768863877f54bb641eb02c787f8d6011ad6dfc074e496c1a9004f9fa3143e1d546f3904059ded0866d9d4ab9eca0ab670",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-amd64-kubernetes-server-bin-kubelet,"SHA1: e5bb05467330c55cfb134a79ebc5eb4a9de4187c, SHA256: 2bc22332f44f8fcd3fce57879fd873f977949ebd261571fbae31fbb2713a5dd3, SHA512: ce6ba764274162d38ac1c44e1fb1f0f835346f3afc5b508bb755b1b7d7170910f5812b0a1941b32e29d950e905bbd08ae761c87befad921db4d44969c8562e75",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-mounter,"SHA1: 7afea1cde8a5c557025d47bfeb3057de06b573d5, SHA256: 3e49c9570a1130be5f8d47c9e7e3f9d12aa59ee4cd494feb25e80d6048ea98ff, SHA512: acf78302d4bb729355538c977060ee5146f6557e5360e3b40a16eb5cac295acecae155af3cf1986456efa4f2fc73b13211b37e21b177810c4f8d3a9d104e5a18",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-log-runner.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-stage-node-windows-amd64-kubernetes-node-bin-kube-log-runner.exe,"SHA1: 98c84278d9debff4c0023e9d0cf5bdfd4d5ab446, SHA256: 8da7ffab4499f9c550d6ca7df3c1d6a2c2fa38c464b8709cc181f12001858924, SHA512: 405bf1719042f69770ec857256bab10c2379ea7f6e1016cd89cf3a57c04fd90ef0f896ca20d84ac5bd1be4cc07131ff6756fefb5cfd550d32b6b3675f6112e72",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-386.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.1-release-tars-kubernetes-client-linux-386.tar.gz,"SHA1: a069e5158aa34080ab3f916b6c66d2a7b9114fba, SHA256: a8493e8b3ab3535a8017a936accc11c5f4f3aa9d9e98b8c355661028fdd2021e, SHA512: ef812e222d771bb29209d3a66e4168c0f03922b3cc8585151833ce304f30b124e97cec27fa2ae5abe990bf901f27db81835c817e70ae6738d2b58e863854e996",Apache-2.0,NOASSERTION,NOASSERTION
