FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/darwin/arm64/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-client-darwin-arm64-kubernetes-client-bin-kubectl-convert,"SHA1: 57b8eee7afabb5a02b7b4dc0c4d2e301d1213d54, SHA256: 72d176d1da0a87b75660b247cd2d6599d79d914eda302ab69167caa20e7ac908, SHA512: 7c722334abd9dd0bbe8c63d9c792e07d8b6d2114c2f9e031a1a9feac6a86a5f687b14a7e81107e0844483fb92743bad20222da2d7a3809d0e5f5a04d02c95cb0",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-386.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes-client-linux-386.tar.gz,"SHA1: a8e362caae0b1762c002bb1ffc9432ae9dc46b6a, SHA256: 7ca729927411b46a4c6cc9d47027c35f404dcdb70aedf34278b6552b51c75cf7, SHA512: cdb3fdaacad12e8910f7b3dc26cd4bb684fcfbf8e9d0e594a1dda3da8ca804a9f69d0d030893b15cdd4c0daf613b3efdf8c2be54aaa8406764aaa17550df2fb8",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-ppc64le-kubernetes-server-bin-mounter,"SHA1: d9fdeda52de6e51903351065d8ea8bb2a9d016f1, SHA256: 01f3f36db6206392ca4ebc12b0d8e64e185aefdd6240ebf8cc0322268e7e0d4b, SHA512: 6d02586199dafa47b16fd16d0789a75a843b2f02f4c58263f1e8cac296e1466c18b6f8fa086b0093f1378cc301327b9e54dd2e714a2436153cddea171bc8a95f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes-test-darwin-arm64.tar.gz,"SHA1: f5f81894a054f85f21260d6f56c9ca65374fdb91, SHA256: 404ebc4f33131ca838764acdf1dd0097a72887c663a13b66db35977465afc20c, SHA512: c36f50756e774a24cbb2156c99e29f5bb6b099ba0fbb3db0091751b72c45c6f5fd5843f61dc14867d44a4aca39b6284059b2a704afa5f030ec2bd0f35c662c61",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes-test-linux-amd64.tar.gz,"SHA1: 88e62d42eb7e4b53be58fd17f211e7752093fe60, SHA256: 802f5ed69813dfd48c8753ec2faa2a0c585fa032366e9d7fd8ba032c899a1c54, SHA512: 488595c600d27d4ce39cdc1cae8fc935e0da4bc92b11d18723c5d910611b42c48328fe4bf805204e0afa40a5bde35a4356894d18c3f2ef963c2ca64a3b3d7028",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-amd64-kubernetes-server-bin-kubeadm,"SHA1: b622c1b2f6640e1084e656b7976539d50ebd9f00, SHA256: 129be8a23235aa3ae67c7333f04803899a47edebaa064f9bad2dc6d4e7e267a2, SHA512: 3b3a95078921c51c0cc807a43737997cee7da104a7bb67dd12bd1fb774ca14f8ff262292ba87b54e1148e14673058304a2fb8cfd0373e360fd9e3d846c4bf01b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 803fa33de8422ccf1548fb4712a7182aa5afb0d5, SHA256: 7c375a62e7569887d3c5f9559f0780d0c99a8cfd759eac8b708bf3c1f124a317, SHA512: e099f18083bd4f299564c33992a9573181bf1999c007166916280a67eb43deb66b79f9a2f2969c86243197723531d45cc0b5d3e34ff24a02ddca91d437c05952",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-arm64-kubernetes-server-bin-kube-apiserver,"SHA1: fd812badae76c54cbe0da316f45de68e2aa8626e, SHA256: 1138ee14cf68ca9a33ff50cbab944acd9e9b5324680dd1ef296fcc60574d4e1b, SHA512: 8464e7696175b681950e161849667b5694c695e48ea17ae1ecfb1d30d8f1891482deba649e1295c59580fc7592c4b2115efbf0590a60d2758d74ba80c354e1da",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-arm64-kubernetes-server-bin-mounter,"SHA1: ec56c7b709d4d403e4cd89ced43b2419ac9e0a70, SHA256: f491011001fb41ef3644f53ebe07008ee66e4156db83fe9e31d494407d2fe026, SHA512: c0f2b0a3b9b1ccccea36df99fbbc5bc53732acf204e436f5bc5d539f4072d89b7061eeb27e8786293a0e49bea704a4e97a4eae2120d29eb8fadc4adf0372ef3f",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubelet,"SHA1: b449e47c55926b1b003a86966138e76a2daf2f3d, SHA256: 9ec1c7abdd617b36dfdb9ac5cb8304f5fe772929cedf8e97945cae0057609aa4, SHA512: c1c14088048948b164edf4236450c4ad7fab1c3b6fd81658fe1488d28ebad7a9f5899cc7f59cdc7a29adc63655287f3affc554c1e8de11573c2584c12879e9fa",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes.tar.gz,"SHA1: c703d106d49258bffab676e82a81a5b59e95bce7, SHA256: c24937cc5647ef507f3f9e831ef46bcbda82ae01d35a04759817745684853f71, SHA512: 3ef803c3df0a722e4fdaa045fa7aca8c39892916b0788e0c3216747397fe4e6e8fc02483c7e1a7280ed9f2716324c067cd806037dbf9b635e268f8b62db43841",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-client-windows-386-kubernetes-client-bin-kubectl.exe,"SHA1: 229c4e46b8078497d9177b9f69440c34e0b8264e, SHA256: 6a66c5a0b09c00167bb1644948123083bd667dfea37eba29977e0a986698391a, SHA512: d058afaf60fe77654b3138216117368da600555eb10835c27e6396ad585388fc8d0460acd29d30b3ac74a46e910d73a9cede7a43f0cf6ad12e0a139b43cc60f8",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-log-runner.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-node-windows-amd64-kubernetes-node-bin-kube-log-runner.exe,"SHA1: 4f3e669bfb971fc511bc034901c5cc36dc0238de, SHA256: b7bfbc4a863f83c4b7d50d2cf6ff7f319870a57d976f839cbf3ceb4c327019e2, SHA512: f6609407ffa6a8868b5603b338cebf97ad2e5c903ba6030a89fb0b57f14b4ef4582565f64374c524c0ad0cb68d49164b40237c60ff11a7d0208e7f51471abe92",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes-client-darwin-arm64.tar.gz,"SHA1: 39d9dfef0aebc75f23a967e4af4001d27d922b43, SHA256: 28a14af493f766ffcee2e2971e3a20999a6e0247d88892f61c7892f17e38d503, SHA512: 0654d9ec7234a042d08db30cf01b69f66889451219a57a9e8a1dda2e11e7767e0ea1a171c2f16957bc6fedf1777bea455a03f453b9b06046d1588824ddb72627",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/386/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-client-linux-386-kubernetes-client-bin-kubectl-convert,"SHA1: fb2a63f73ab236d9e359273d92fca8d03c67f2ef, SHA256: 44dfeb60573560251533359f9533af3f28c84b21b0c2f21e5a115e778fa5e432, SHA512: 1aad210f7fbb1c03b68886885a516e24d3b091c130c3efa67a8051beec3d5e70090e877e09dc220c13a4b6b6de0aedf42f9b5a7d91e0e4d1356597a251df27b8",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-amd64-kubernetes-server-bin-kube-scheduler,"SHA1: 34eac6ba56b76dfdae6da6813bf4fd7df897422a, SHA256: 6d488bc5c8e9fa2fb6f2a8d220476891480902e92c0748d0817816a6285cdd06, SHA512: 38de7ce2c4317b8e8219e19a215aefeacb5a4c3e4e17317b5720405962322a570687e729cecf9e4b035fb6d59f87ed9e5c94cc694dcb93c8160a2aa5f4e18fda",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-amd64-kubernetes-server-bin-kubelet,"SHA1: 6a189d1c295411ad9fe10064d43e627ac7af4407, SHA256: 21b171791c1bfbb448c9248ac45efce88926476416fc6a629a64688849ef1968, SHA512: 8e70ce806f6bb4c882a6debeeefd96a0afacd5430f9f796ea875ce42f22ae6f36e437840abcd03c0c6d7d7599537df97d2838d6d4dbc2759b05aced545ea14de",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-arm64-kubernetes-server-bin-kube-proxy,"SHA1: 0081aa1f600dc8d0ee8377ba43855c28b1ce7d5b, SHA256: b93468b3cc198f50c0092cb026fa30fd78c96e2ebab3b125a8a52ded34984af3, SHA512: f9584ffb0816ff21eb9ad3e07c5fce268f4805f7b6c74cc693ba24c180737a3573fdc4d12b8eba4097485c7cc1a6ece6ec360c7aaded844bb24f28a0a6d2ff53",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-ppc64le-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 11e7978d5e452587637a28f79cf36ef23e19dec9, SHA256: 05f854fbc97188de81c103b81d1060ae3305215c2a414aaf245ab545577d60ce, SHA512: 1605b76c8c36ab30d7ae91ea8a61d6a6e2cf236f27ba371728209984e216091f62da6c20985a60c40a7d33d1559b2f6f81085b83e12a7463b6a4921234dd217a",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-tars-kubernetes-server-linux-s390x.tar.gz,"SHA1: c6dbfbeb8b79f1b34eda3e13cbe1344d6c96c92f, SHA256: 64acb179be498b536bc863f018eefc59b0a6cb85d87d03019ca9b04d947752f5, SHA512: 36ce4946d3879c1e4b5e6e928be8da0eb9f146c96633d1bcb7d6541fa158f5a176d8174fba113d17bacff0db2debcedad73aed2d4054e3cc65bbf29256e62942",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-server-linux-s390x-kubernetes-server-bin-kubectl,"SHA1: d8f36dd761da876b2f457c250aa059791972460a, SHA256: 076598abf0477106964a774ee10a0d20e4a74dbc31e23c50257e156398658092, SHA512: 80bdde447463104b10b5acb0034d8aed98975d521a0e8c0e5eb1d985a81bd3de30433cace022df420c30a6e00c8a7cadcb40009b0b97dcfa4d4f113a189fd7f6",Apache-2.0,NOASSERTION,NOASSERTION
bin/darwin/amd64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.28.0-alpha.2-release-stage-client-darwin-amd64-kubernetes-client-bin-kubectl,"SHA1: 34bfee1e8b93b855c8d36645d62eb6e03fb0a609, SHA256: a32948b61e0bc7dca2cf186552372e31633c580a47055ca42bd06562258ac401, SHA512: 43db5f96d26dff2c78b761fa9c09ae619cca6d9865c47a258c11251192baa4665b721c1586b0016627de5554bfe6ae81d167560644a49752dee55c7b2e8ca76a",Apache-2.0,NOASSERTION,NOASSERTION
