FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/amd64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-amd64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 1a8dc260f22bbf57408a0d4b3b3beccf1925054b, SHA256: 06f4e4ebbeb8164517be780c8128ceda44516ac824ae55b285bd379f99c19abd, SHA512: 060d1f024fe584ce0db4f4c3080c54c1c0801960112dd337aafa952ade75803a5c48e07cf467a4abefbe75fbef00f3f2fa0dc4b18b646021885324560ecdb163",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-arm-kubernetes-server-bin-kube-apiserver,"SHA1: e059b88ecc5c65c5f3811bad3399af717c1845ed, SHA256: e2a4d11acb2868f1343aea9838e39043fb20b0aba5f6bcfd3e3cc42dc9e34d95, SHA512: f7befa2ae9db2bbd181178fd0b1cd9320c0ded2092374be6bd83d1af23b56fa547d14a4448a4eb55f6e518c49b5a26d72adfdbca0e7cd9d5e5394cadcc73728d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-arm-kubernetes-server-bin-kubectl,"SHA1: a44afa7fff6e8811afa34e1e41aaa3489b7b26a2, SHA256: ca3c9554c427717e13ad36225c446b4146c0ddeb3c244566d243b5e8e7767618, SHA512: acf4da0e0219c2e08f536dbd412a04c7d79bef64fb462d3dfc013cb455a19b888f24af1e17f32ff2b9ec18a3780ef94d8bc1d7121660790263876226209c6d40",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-arm64-kubernetes-server-bin-kube-controller-manager,"SHA1: 363d4727260400a681d0442f6714bd0ea03cf8cd, SHA256: 672b9302c4d6b101e1f3f6ea33f646dc869920b72b2384e287f053dddfd7e305, SHA512: c13ae723f979ec67c89899be78e73bac4c7997df16b0e04c3b0f09a4e219c0c990a21aba56534f7263608214cac62d428866fb9a3b4b464a27eb39426d9aba7d",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-client-windows-386-kubernetes-client-bin-kubectl-convert.exe,"SHA1: acbe4dc028aa5ce98b71997fd0085e6f6c08a280, SHA256: 671c67eecd226611a7eb89e113f4d41bc1dbeacb318528a94bba38fa9f0f06d4, SHA512: 0e62b0b3304e81a0ac09af8369b6497d604436c4af52c6794a9e450eaf6c51558d7e33184324949298142136e75610c60bd9fd0720b4915a7d73f0ddd5cb13f9",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-windows-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-tars-kubernetes-client-windows-arm64.tar.gz,"SHA1: a07b14d6e8fddbb6c438ce2e7affcd1348396c19, SHA256: 3ae4d88d00ff58a42b947023d3a5377bf56fd5d36981424e6d37de785fa5904d, SHA512: 855779f6a7b5d75c60ba21401b2c9a94672dd9a99250bb95103a871e59232e4b409e3330d0ef946899b077f6c43f2bc3eb32c22f3fcc731b6db34247d3278fee",Apache-2.0,NOASSERTION,NOASSERTION
bin/darwin/arm64/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-client-darwin-arm64-kubernetes-client-bin-kubectl-convert,"SHA1: 036997e70395b86eb5f4b9920ce8d2f1ba2dc01e, SHA256: 9b54f136edfd0bc5678e12952905f69024d14eb02ce2c36cdbe799fb2ac8e538, SHA512: ded0f2004c640d157422d3adf7236a48a34d6f26b67da2fae2701e34fef19ad590c1417a9db7ce1f582bcbd890fa5a172b434eac714da07a6e2ed93d3d20d1c4",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-arm-kubernetes-server-bin-kubelet,"SHA1: 291b26552c3cb5681aa7492abfc268fe7d52e0d4, SHA256: a38f20e82b8717cadd45d02ed599f46e1fc34fa58ab3d2bf1ca6f8b7d57b702d, SHA512: f444323f2ff5995dfde44ae1b18e4d5d6b184788aa22db2ce530a9d83337eb1e5cabbebc14df7bb8e35186bd26af1fb16c60486de2051d36c5bceff1eef1b8c6",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-stage-server-linux-s390x-kubernetes-server-bin-kube-aggregator,"SHA1: 9385e5d9ed8e5f70249227100c7c32983ac91b04, SHA256: 8e9e731a42592a809b7b806a90d45742f3e50d0fc7fd0fdb58f7b29789c605f9, SHA512: d92a7945d2a4e838a9318aa7058fc957bb9cbe9bb1b7e5f7cef44b8a8169b688b4d9a9e19bb22e2ce27144cf591322b1283f5f7e22175253192726ca44d468a4",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.25.0-alpha.3-release-tars-kubernetes-server-linux-amd64.tar.gz,"SHA1: 1885f25506b9d3b0dbfa4a2dda51d901512f764f, SHA256: 0f134798f6fdba7926c7f7499252215c2d10d4817328c9264fc723bf2f27138e, SHA512: 1a25a5475380658ad56bd49e7db241cec648179df8627a1975d996c0656629a272427f944a587a817b28e2690a5723fcf00127084ef84505d13cb64d7a4ccc61",Apache-2.0,NOASSERTION,NOASSERTION
