FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/ppc64le/kube-log-runner,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-log-runner,"SHA1: ecd6bc2d5c89580f6123f69592a2f70b1ada9432, SHA256: c63cef390baa62f01c564712f5a94b4a62890fe3deec36a1def8ebccf7e4ee14, SHA512: 884988ec4d81fe11a77becb3c5b6b10bacc979384247fdb29be94fc26d0b8ea54397dd46ed1772058dba8ecfe23ef2b7c43f3b55ea3b0fc8b1c39b2fa64e780e",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-tars-kubernetes-client-darwin-arm64.tar.gz,"SHA1: 616b2e997d26ba8789f305ab54c10d43ac749fba, SHA256: 35b6b70da769b4df9e5fd4789dcc94a4b5d8616b7bc04cfcf8ae67a63b615114, SHA512: 255843cdf86ba0a18b60d8dd5b515fa9a3225119875e9c6a3f7a128d1a0545d92c28abf8d1e2c02194f3f047417ade6752c791bfbc1469e566d305122522f60e",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/386/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-client-linux-386-kubernetes-client-bin-kubectl-convert,"SHA1: d736e4d0fbf5bce7f3f2f30fcdf1ed0e43ea219d, SHA256: 182c61d9459716931fac31947e1c9c892d0a58e3db50d746a92ce4c9d7772df5, SHA512: 17887e02fb7663d1590cdc0fc8d26261fb2721f8e643895295439aec2770fd857d67abcb95689aeed2eef02b614b88eb14f2af3d799b06f46bc68b671128e73c",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-server-linux-amd64-kubernetes-server-bin-kube-scheduler,"SHA1: 9f91e8b79900d6be53ad1fd88f9b05b3c1b8eb5c, SHA256: 56a51b864d935dae0fde85fd64f726aed3df2d32ee86203e59ac5cd2063042f0, SHA512: 87dba539b63b3aa71e571455c7931e28165605692d4595aef7d9be2487e2936a95433acb19139dbf4216c64d25bae05ea2ef821e699bd29c8d4eef5987e3954d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-server-linux-arm-kubernetes-server-bin-kubeadm,"SHA1: fc175b27ddf78d179c1308e3997f69ed204242b4, SHA256: 54d0f4d7a65abf610606b0538005ab5f177566587a81af6b0bc24ded2f8e305c, SHA512: 9f56fc5d3589a016e3694edf14e966bc2035fc962e15f1e11716d6a7412847fc95ba28a7ce8798a15bbef636e835ac60cb0a0f8ea6880a11e8997c1c7b031199",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-tars-kubernetes-test-linux-s390x.tar.gz,"SHA1: 215e7e326fa458c6e853a6c2e569fa2ac41674f9, SHA256: aa388de55a9d6ed2f7c4665704433941ac6284e40fb2304f62ccabdcf4070f1c, SHA512: f053935ff598a11eabf710c982751097b9cfc31f47068b3db6e01ccfe19e8a564370aa435a7f45e6654bc11c9b724d9e505744d5a1573b187885f3a76f76438c",Apache-2.0,NOASSERTION,NOASSERTION
bin/darwin/amd64/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-client-darwin-amd64-kubernetes-client-bin-kubectl,"SHA1: e8dbf1b3ebd972ebc1fc031aab74fbaa51ee5aa3, SHA256: f11d4d1cc80be5fc184cd7d3370ac01181c2250f609c1d9b22297a2d7ec4ef00, SHA512: 21fda497407018394fa10a8e2cfb0a362caad9e92d547e5bdd6d559ea5c4beac4de3f9e4894eb1e15f6833260308dd42ea0f7956a6a1371b859bd7f7d5b06a76",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-server-linux-amd64-kubernetes-server-bin-kube-controller-manager,"SHA1: 1f16aa5d9bd3ee37e1e7569d18bc83c3e785c77a, SHA256: ebc450f17795e6439103db02c9169d3c678d0b50d7c7b41ee366fa898a6e63dc, SHA512: 78305c69a4dac9ea219c43145ce5378e868ac67d659ef6097ce7b633a5e207a6e33eaa7b42da6e1e28595440319cc85b7c94588fc21a7dfdf81e62b4c5f0601a",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubeadm.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-stage-node-windows-amd64-kubernetes-node-bin-kubeadm.exe,"SHA1: fd196c9ee20e3c913b5270af0cb405801800713a, SHA256: d080e7d767ab8c81a09acbbcea17fc80ec51f2dbc415027be26b63c8a2f077ea, SHA512: f8e7727b91a088f1d5bac430fd5897dc06ee561d21eec98f3846ed10891be85ff366d5671cfbdedda08165467f75882e4b23c7cb7c0218d595110e916861b00e",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.23.13-release-tars-kubernetes-node-linux-amd64.tar.gz,"SHA1: 12fa34283dc7c119ff25138c415a7393bd12a61b, SHA256: a6776272d7bd39787c51a11d4310904cd3e0f2b959d6cf1573fdeb1bad8275f4, SHA512: 97167211801a737b52f766a2fd7b0afddacac22dbf4b03cbbeae734b2a7e1243f8e5d715c84f4f8dfa862c62892f01a42d2561c96386bf2283dd21e64bb91a72",Apache-2.0,NOASSERTION,NOASSERTION
