FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/s390x/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-s390x-kubernetes-server-bin-kubeadm,"SHA1: d8b2280906df60bcdd8825128a7e5c0aaf3d01a1, SHA256: 46a94dacddb225c8c88e9f65f473e753882b6b720cb6d64ccc61699be65a67ad, SHA512: 511752b200722fa81e61027a5df7d3d9698f9834a04d70fa7be9f7b38f662a219e6263dd0eda8b3ead5fa69c6410f9d4426b323567251854027ecbb69b096ec7",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-client-windows-386-kubernetes-client-bin-kubectl-convert.exe,"SHA1: 311be80460831d890b757fad14e1d43d9780f9d2, SHA256: 8e08b854f66f71e5995e759833203a537f4b0afbd2415bd6aca3cab3e44be059, SHA512: c9ded83f3f54481df725945d79542a82330df7fb9fb8acc48a833dd90ecc2a18e4917866378f77697021712368f7a48235fc41b4ee29e81a597f3fdd13110262",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubelet.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-node-windows-amd64-kubernetes-node-bin-kubelet.exe,"SHA1: 9eb3e9f1a9a4eeea982bc5c4b810283503f0b911, SHA256: 6f5d2bb7864cf950a9154213f953c783f18c7b66946757f236178a495b1b1dd3, SHA512: 27592a3199f369ec7ae10b5387b0ab4816d7bf8031ec285118f4d6854da8e3acda8917b34933ff784f1a3c4f58453de2e5a9d082adb1460f3277c355be54a0f8",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/arm64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-client-windows-arm64-kubernetes-client-bin-kubectl.exe,"SHA1: ad375d13c269cffd0f8d9e0e54a27754a26494fd, SHA256: 493666793abda22a5ad8afcad94daf3534b1f3f99ef3d459d560a00096740237, SHA512: c6df84f411ca058448b77b11666db468376736041c024fe0af9d90c0edef7bab0f5d1bb2730aad881eaa1c3b4d091626dc62b15e8230ca1ea8bff118f010d576",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-amd64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 71f06eef80b1cb9368883b32562d02f04a169e3b, SHA256: 2fa3ad1587baf4a38d939c0cae4ea83071c92c5727b9d3ca671cd27498fc5ac4, SHA512: 2b72e0c91957f89e6ab5798bdc4256a4058885a94486802aec1ce91229424b4fb7f77d682f0a627a16fae47da28a2f20fe1b5377c74afd721c458deef3dd69ed",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-amd64-kubernetes-server-bin-kubelet,"SHA1: f8b98b8c38668c7a1480f139c6f8d00b09319fac, SHA256: 0dec3bb3d1492bf6c4f9d8d6aa4a5bd30a9e1f361b0f8c778262d1c4bc58528f, SHA512: a875819e97a1059b178052c1b78228d998772645cd2bdcb614e25061c579252ece02a63b1d35d7a92a95848c316053a7e7148ca76eb2e4b6d37dd5aedc8df1d9",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-amd64-kubernetes-server-bin-kube-controller-manager,"SHA1: 3ac5f281522381de9e8a0d033098c01156c4e7d3, SHA256: 4713ce7e375ec3ad06e42a1a128089bd036594ead9bf3f0076d4784827553f46, SHA512: a3611976fe37db4046636f83a14c409542db00ae42c099b5a522d801dd21ad68500b37ef0788248baf4e9bbc671bb29f55623647218cc7605cc056f2647e950c",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: cedd03213d770d5be83dec1ee7fb54efafaa7866, SHA256: 18972da82d9ec9e36bae6bff7da08c60c21d4e03b39171f766cdc086272b57d8, SHA512: 5c02969e0618bc65f5344002c53d53e9ebc54ccd934a495cf0654a12e391285c80db1e91ffe4a13d70c845cb5517734860f57982377621598f89ec146cca493d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-server-linux-arm64-kubernetes-server-bin-kube-apiserver,"SHA1: 63e79c5b0457fb63d484fffc6219c5511fb396bb, SHA256: cbf7b33a72773bd607a81f5709a5ee57c677955318c9d3b4d57925a42e40ec94, SHA512: f4a2116a762cbfd898f8547b4bb4ba2d68cd11cf2af5ea968b1c565080bd05ab2dc6ad855f0ee200b37e3aeac479b65014d6e08f466bad83d4aac349bc1dfd44",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl-convert.exe,"SHA1: 8651a66dd509fe720c2cc49fff926b7b72d4ce3d, SHA256: c86bf71552f50c30e03ad8d93ae81a6b58404ed80240c5d46cc86631e2a2e03a, SHA512: b7fd1c03728be7b15bc4a335d157d58b75fe4b500df6b43150a2cf2f5da96e893485afab43b82c96ce9edd84c65a3f9de9abffa4cfec043e0106f3449518ca6c",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-tars-kubernetes-server-linux-arm.tar.gz,"SHA1: 0c37e38c1ec54155e5a7ef0a877758916230194d, SHA256: 8e58d140e7debc1c74609df10a4e060d2387f80dbbb99d5c9bc683a0ca13856f, SHA512: babf77bfb1061120dd525b25bf89b7bb0b81892dddfd70a1693ddbe642e3066104dd54938e1bfff86069b66cf5af6e0698236cc25c62daa1187548255c512bb4",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-windows-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.3-release-tars-kubernetes-test-windows-arm64.tar.gz,"SHA1: acc1d741b07a463c43686e1754c3a5a4342886b0, SHA256: ef00c9499432feaedec60567402e6fad3901925afcf780da4cf25a38e45c7a14, SHA512: 9749e86de2c007d1283acbaf98746c38d6e0787a72db81e097ee80044ea79f3132021d46345e3e47d88c693656072fa0ef3d1912392a97df1e05d72763f93b9f",Apache-2.0,NOASSERTION,NOASSERTION
