RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-59455bd166c3e14
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-38ee15148097ed3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-45bb27123752bac
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ba421b758091a47
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0ef3e7cee1b2e7e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-438bd871d7ebaaa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-91d1d27ed2f147f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a265de5ea327703
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-788f33ad1b7bae9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fc524399ce4fbfc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-92482c01ec7186b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9d39e5d1e56a5e6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-35961802559cc0c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bd677381d146794
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-495b4c311c690c6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-25d4853993a91e9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f29731146a097d3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5e910fd72b3b849
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ce3ff7f28a9c8b0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3dd617913f6a28d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b7364ccc5c365f1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6d6aecb45ad0016
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6587a01792cbab8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-86761b948ee6b2b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5a1859f18bddd70
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b4571c02127cc65
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-be08555deb4fbfa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2706d2c9d115914
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-87f114fcd3ec24f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-60d58788dc0754f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3dfc1924cdd327c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b61a774de68ecdb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-132e0c967a8930f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d72e588342edffd
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-210845e1df3e057
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5f39692342ff405
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9a9123b58e3287f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c671d6fb122e72f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-534f2e5ee66ab69
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-80b9dc1640fa2d4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0d0407cb1321f9b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-474d06faa51960a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-de3b8445edb4528
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bb97dec12af3f89
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3f5e4f8995b84c2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e6a22fc29c75ee9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1e76635bc78219e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-142fce85f47c7cc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-36cc96e55ec7e78
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-082479c83ffbe17
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-493f35962b31935
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ac2c5280bd0e32a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2b9497cc2ab5821
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9f9fa1c2de143a6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ed1313f045b5403
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-052838a72e91c91
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5eacd71bba5fb8e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5198e5ff3e850f9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e510a67469a05ba
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3128f35acc70ba0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-06bdc250fa0916e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c181d090667aad6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-46665c543141ec6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0b48de15c2b5ec1
