RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2bc9c0452d410d0b01eb90caa3bade3612dfa662
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d02283a32a88db56a18a46959776706f0319b145
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e0dea2f5e886d529f57fcfcdf95626f05fff5d56
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d8eda6da276c22085e321587e4f90eb2c525e37c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-da634bf939a229ea92b26fbf6d2d55c27965516b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e1acfe929dddd8794d240af67d4180082a0155a8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-713cd615a4d38ed6a45d975c089890c451a5fc99
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e91acdc8804006520f5e52c9ab8cb704defa2506
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-45e55f5848250ef464d93db1d4d4b0d669de4297
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-70c41f4a1b210c9612911daee0654b2bddb8c9ea
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-448c1679771cbb97d108f4f04928b26d3edaecb9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2533cb85ca35f9372bb9df27ba59d3c04c02c55e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-040423d91d448fb5e663d57b0c8449d4e6644dc1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-75488e0a8fe20c790c8175003fd31a68809b854e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9aa9db995797ae4f05499d492d0d041e52aadf6f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6307d8edced443927f2c56d3671990483d2a92e3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5ecc4a0b1fca98f1eff012ac03a542560e8d0653
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b5efc7d41468f0773c4a4914ea36809842720bb5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e6aa45245420854cad1a8c22cbb718b655e5b8fc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-73efea718310d84628712b936770965f52d06d9b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2e3629a3c3197d2b26d26dce39bc22a5b16939ac
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9a39d408588101d927c7c520543573b3ae817287
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ac41393f71982f3386553920c821a7b85e82054d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-18e15dff025202097668df4945e44f8cdae6d6f4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dbdafecf6f3f96bbf6a7ce57465022caf2b142ef
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-445c82e5e50d28cbcc7a7bca677089a662cee61e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8f0804f4f8cb940e77d01e3fc958931e742788a0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c6249d0d5226b867dec5ef53c08f1597736bbc79
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b41e68e25ec4d292c1cb4380620116fc0330dcef
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-07eda921d2c554f4e72d30f5ac1f2bd7e1258d8d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-508634dedd12ea8ade1d799f91a2f3d3613282b6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1fec4409f71f968469c94040ae19471fc7a8b080
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1b6ecd27287cf664021ef94a123b697626507da7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8c545d57133f7a3b1988bb6e352a71afcc2e44e6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6e4135107e2555931a32251a1a9ef9e675df1993
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-28672e783fc55736e271c63c98bde64146b18cc2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5d45443ef23b6aa1213b58b35e0a6a7f4725eb8a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5b374c9a47360908636719ae30b4f91ea6fc8a0a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e7a98dd8e9e846b83e6ce528dcb29257015ad639
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9e24500ed71c3517d55c046cb414165d89ddc4e0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-11a92277ba3d585edf9010f2c98e53f4a44afbfc
