RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7f9517cc1b4129960efd5b3a609492ada0362882
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-68cef8a82a0730dc3fd1d360ae382c44e8c7b5ad
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d4dd84de53706f685317f0a6244fad771368bc49
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-40a718eed961a37e6c0f32776e2c48f00de9f959
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-209e2f1a8b3c6a1e079e77366fcda3bbbe1b7c81
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1dcb38e183d070c414a72372071ba7a49fe4ef90
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3e4180d1d6e0ea0a07c59a137303e8567b8df359
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-24808edeb43aa27bb056a82574bf26981609f6ad
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cc5f558f6201fbd2c6f3eef07e55855b74a4d2cb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-43aefd0d4c4637aea69229dd8e8fa47c76b4cc4f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-35ee6744ec1eb87f544df2f69dc1a27004c7c3a7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2dcc0a46d974a2c70c62c60d6fa47a44fe47f996
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4009b1442201f9722853c986e03b0c5a62bc6d0f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-38518f1521d8cd4565fd162e3db0149e900b33f2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-837d417a5e345e236c8f25a752a64b96e288c5ef
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ca059f6f46ec72741e0fab7d39f535025d6fcea0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8db122375692c81dab8a083ebd5528fea49c9396
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1db77230711d5b89bc61f293e09b246588418574
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7d6c3b4dd55c457b91b04e205b0193e2a984be1f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2dd1b378e87511a4f22b25af9369e922d125d30b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-43cc7024db13ad5292117953ec6c739e40f272df
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dc06b89538ec06569097a1965dc93c672cf39516
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fd928e43da30aaee347c9cf6c7a4849d257422e3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-99a34c2af9e1858b43833d09cca0110d922354f2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-33d9e8cef92f2cccaa941e31ca0e6b5e0d5b8108
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0e68032c0d7a62dd8de9ff652d01f35a35ac348e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a3efb3594dda1f92b3c43273e4050f3a5fd16f36
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7cf6157bc5992bf0ea078d666d7320d6d89238f8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7b59ac0b83b74adc1610e7b70153481db7aeb0a2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fa4a9d56645f70f48a20445984d838b943c60964
