FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/arm/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-scheduler,"SHA1: 98444be123131e94c96aa87bbfaea1e784d0faa9, SHA256: 8a263ff74bf7a6bdeb3d3acfd914f699d5f4da29102280978b6f74fe3fbf7e90, SHA512: df5b7655fec76f3518418318e229ef8b801e022b80123adbaff2a23f9dab30607941ab5b5173c6b6b6f78ff4733913cf6dd1367ad12a296548e43a56778b039d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-arm-kubernetes-server-bin-kubectl-convert,"SHA1: aee4cbad3e2e9e23366df56b2211b1773d38d909, SHA256: 7a431ffe0cd27c3f6c59676278440149370f89c8b35edbbef7feca29e8c57b8f, SHA512: c5bfc57c2f18191f2e1bdb91c59a288e0db240d24861d5cb561ef72fb667017e25f826f60ae16661ce6362d8aee89356db13bd374f1d2ff521c75861218dd76f",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-kube-apiserver,"SHA1: 207d9fc943a393ddf36a30505e2f31110045041e, SHA256: 193bd6f7ef217d1f12f6218b98c6aac591695289a5547ae8c0688108c4bb258c, SHA512: c3cf18d61ce2a3724b8fc4f22e2839332253bd58e3df995a7e80ac2e09b829c9c8eb4ab69ed64291bc771e35c33626fd249c3d4eba9d474ebcd540acc14559ec",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-tars-kubernetes-test-linux-ppc64le.tar.gz,"SHA1: bf75ad0261f985c132bb793f6021a0203052e256, SHA256: 061033ad30e184bb789e212b4eff756a88babc08d1fc549e9baeb0e7b59513d8, SHA512: c51e755b22b51daf3cd8c592a8982203e80dac4489d7a13cce8b561fd7376093b0e0d8d5bcd60e2ba484bc02ed63cbcdcbc7232d5ffc57b50e5e0f5dfb85c278",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-apiextensions-apiserver,"SHA1: 13a7a1f416ee59638655a519fb51823845eacc9f, SHA256: 7ade0b68d3df43210bc62ece0e4b45adb202c10f182a06379cc75f42b29a1062, SHA512: fe143930842797d9b7037c6cb090d617433577f6c8a1c58eab02668ce73d84e75e4aef720ff40a641d79a9dcd9752db0f24c0bdb5a64eb2b049e7af44318e934",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-arm64-kubernetes-server-bin-mounter,"SHA1: d2e072c448fa1867a94852958456e77cf9ec3aa3, SHA256: 0f556b7a0d507468e850b93bb0ec8ec4d7ea27c3898ccd71a2116953c508e8c7, SHA512: 5f7e967303b34e76c91e587bcd62b6ec979b98235d824f98ebe56db7fd4b074b7a988e999921767a9635fa4103bffb4ca09cd56b097c8da3429b49f5e5ecba12",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-server-linux-s390x-kubernetes-server-bin-kube-apiserver,"SHA1: 801de86a3ceea77511793cca68b31bd1a5a1f5ab, SHA256: 2e47248a062e75868a297dbf5530949fe4d1f2b04eeb0413e6b91a4599ab8fd2, SHA512: fab4be9d0f5ff91cb91f6011169149833843b568554b5beab2644a4d30f1665326c529847e6ba5f787e796d9761f6d9131cf7745c6898e34f09b788eb73c0c6b",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-manifests.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-tars-kubernetes-manifests.tar.gz,"SHA1: cf059878e7f0d98f324314a45a73e46d86a82489, SHA256: d01c3623feed35e8484dd7b25129fd13cfb99044695aa81a79fc7fcdf6a0af63, SHA512: d28d49e8a77bab8c8314a6058c78cbab8bd9023a3c4065314fa61ee2cac75757f0106695c8af68cb7e560c5e3616d7eab6c00fa01f425598ecca91cec7578698",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-src.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-tars-kubernetes-src.tar.gz,"SHA1: 5a7bc5ac47e4ea2f473aa1dacd56e33ce04400da, SHA256: fbed6499b6108a5be365eb2ea345715963ecd61e0215e83b4f04393290adeb8c, SHA512: d5be5bdf5734c89338b2fd52942b70f8d57d831659235a0ea91c6fb10d74637c2a2aeed602bdafb4da01071764f754ddec9d37abf8aeb8eaa11636e405e93b04",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/386/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-alpha.1-release-stage-client-linux-386-kubernetes-client-bin-kubectl-convert,"SHA1: 4b7a94f6f0338769b7fb5c8641f0f4cf8cee665f, SHA256: 84068c7305ddf9dc26645019226ed71705ed3f5bf4ea98c93520d379bb8efe1b, SHA512: 977f69644f1256fad4203e2ae285e13b943718c8f52ab23884a36f0c4c1e02741f834144aafe179c09c7c09ce85542551df326a1f29a5adfd9031a67d9415189",Apache-2.0,NOASSERTION,NOASSERTION
