RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7ef14498591f5303187fcc679534ba55390a34a2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e7a01111453217fc59bccd052940f7e64dbf4f25
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2ac0be1d8f13e87b90a53c30c5fe9be61022e05a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-36c6053e01e2d3154e666f7544fd37782fbd5e5f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cbeebed042ef64c7ac6b5f8fc04ffbfbcd86567c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f55babc594fd2c35636950508b50efb549a0e23e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5b86f8a515ae2ff423a295f2c52e75b75ab41306
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1a5fb8869f625d99e972894db32b98179aaf5c72
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-857e9472ccabcb37dcbcfc88817160c2f9789442
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-de1bff52c93b608dacc807dbaa3ec2a70a8c5b8f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-31fea5e49cc67b635b4be63b24cc4c6182a00392
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9f194c33fd68ffee648c2f78d0920ba7142510da
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0ee6a97b33062bf652dee90886f407c174a4f919
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6ebc2964f724c24b681675ceb68f4e062f61d213
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1c762cad98361ef3970f72d32cf10b829550fdd9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b7c4328d449814e141b8146f682f7fdbe3ee0c67
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2290de273ddb4e84de6846afced9de0c1d8de6d2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-11ed8921673f3c729807861ec5f9ca4ff99facb2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6eef78c58daec7e5ebe6df3fc79ab9d808c2a07c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2afe8a39eba6707b3e7eac71bc6124374954a40d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fc76ab89d80dcdfa68ac20f83c72adcac414fdea
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1bb06e23a898e56a6b8d23e26772e64c336f00d7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-740f33f026737c9c0d102f4b1934470b2d79a5f0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-53f77388074f5c600c091a4822011330cb87ed34
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1b566818d2c00ae81f046ab4e7693e670d68107f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-202cdaa341f2330559f7876e858853cdb3437439
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-86aac79d50bbc440705e723071620a3276aa663c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bf8ee6217e3a8cd8d9017b47c1fbc9a0daebddcd
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-807ecb3bb4d76118f73549234d8d165fe6bd637c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f020e2ef4f93b2de3e5d5cd766fdcb19335c38ad
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a78f92e00188c3e7ed699fcf93cba2b01ac08403
