RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4983db552a26c26
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0a29344b7376a4f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cf649c4ad70eb84
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-93049ac7eb2674b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fd329cd940c5f11
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4aef606a6b93662
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1aab722c4e5c234
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-572f53459617e81
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0c1b98fd462d6ef
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cc94b7adba9fc18
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8f212362070b5d1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ef910fa8234f853
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-27c227dddee7f93
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dfa8afc8852e09f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3800453d27cf716
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3919e59e4139f49
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7d23ceda1f75371
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b5b39bb0f6fd269
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9de527996609fa6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c2de09e5e6dfc71
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-80b9dc1640fa2d4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6a3b218030b041f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2bb1c1ccaa7cf8a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9e47921a5460fb6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-329d028ed7cf592
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-684cb633e9a4d0c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f7d6f581bfccb66
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d0de5ff9981f346
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-132e0c967a8930f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fff7fe193a277dd
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9cf886f371be3cc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9944db2dc9dc466
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-006ccd90ac46352
