FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/amd64/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-server-linux-amd64-kubernetes-server-bin-mounter,"SHA1: 0b0e928fdba9a4ccccabcbefcfecd81a3ffda719, SHA256: ab05d20ec3b533b8b1ecafb205b2c1867a9c0f232a6d8671a48c59e2359f7d2a, SHA512: 3c8ecda29d3098c8b7274761cfa13bf72afc18ca04a75dd44dad8791569968d016bdab3f738e630f9e88d0580436b5fa45347df529f38b7f38d052a5cd89bf24",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-server-linux-arm64-kubernetes-server-bin-kube-proxy,"SHA1: 2d6f25948a1b63d589719507ee5d811712f088a5, SHA256: 892d17e959b409da0a1aa96c454741b4c53d4a983855f8e04813ce746a3fb6cf, SHA512: 88510260c149e172b533a519742662a500d376bfa5a2c13fa3779e8b2ea9d0bb91db579dd05e7902277bb055d101e44f132821cecbd3e2bacec1f1e53a8eabf3",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-log-runner,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-server-linux-amd64-kubernetes-server-bin-kube-log-runner,"SHA1: 596ccad94ce45d5ae86acb419598d8b73a685be3, SHA256: 3d0efde3e45e9cb407cab42d25c24d37e596a6bc3966c423fa12562a7c60ced0, SHA512: 8af8f06453f3ab13e7c288ea0d9d6bb9af3708bd2525afea792c41af685fd1eec9bc6783a009c3667201767b3c7ff5d85c7fa35a9a5e1e6011f829f67905136f",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-server-linux-s390x-kubernetes-server-bin-kube-controller-manager,"SHA1: 5bb0a17b8d2ccac38185754bb5a5375c0839e999, SHA256: ba9891dec2572d8b2fe5c87ff5f4bbc94f1261dbfb73a8a3ea6a4f087204bec6, SHA512: 9be92f44fff4b7d8742c77cc086dca6f8f11c36cf6fdded18a78bebfd7b47bdd9f6c20a0d499472858a576f55b1ba0bab7ab3978152ed0a20f59721af0da24ec",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-proxy.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-node-windows-amd64-kubernetes-node-bin-kube-proxy.exe,"SHA1: d4b1b97b304c3952ac74ac87fa290423c591b042, SHA256: dbcfb2a1a2bc4b58041c4b932991a1b2a4684bc6aee874b34992202779ea454a, SHA512: 947683ec20a54ce897715929d2e14900c395481dc9d24b7e2740b7b528a1e4fd33acbcff0a53ec27e113ab55ebdf11bea5983274921db94637f5121652a5f025",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl.exe,"SHA1: 622392082612dd3ac66f3bd399bcbf854012502d, SHA256: 89f08a54c16923ed641d24efcfa3c0e673f84e450247273eb50aa04942383de9, SHA512: 04e26375e33b6c71a4c1c356b49351cbf6cc250aaf2dd44d65a812415c631cf108ee7261ad41cb0e9f28b8e804ecf62afff9b11378030c0fc7dd627f6a3c2e4d",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-tars-kubernetes-client-linux-amd64.tar.gz,"SHA1: 30bb3dfe886bf5c7e15dc077d560360959bcbf34, SHA256: 115fe22fc01aeaf15dd541b126b2d93854958826505a955af6af9bb245ef68b0, SHA512: f8ce5bd528b0d31b98164d03b2d1906dce61747e9d64632064000fe872384d6abca66b3dfe8023ec492ae8b2589d8d79db06be56951e48ff52cc9f9871035408",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-tars-kubernetes-client-linux-arm64.tar.gz,"SHA1: c8fcade616c5699b25eb88db088880f7873a511c, SHA256: 80cddadeb85e45ee9139091a1dd3c969a17570bcfea480b41e7960730a50c2a7, SHA512: 886604d1f21486fb78a8053c43e58c5753a058d6f67c554c072cf8d6c061cd007a1648bb013956901a913a80d90c336c0990b1d9bf810663ad0b1dd03f4855d9",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/386/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-stage-client-linux-386-kubernetes-client-bin-kubectl-convert,"SHA1: 4c573954a989a44ab01fb15cbb180282b740844e, SHA256: d193b6fbc23fc93cbf8393cfe75a80beb57246406b07bd05a6994800518cf3a3, SHA512: 5762e643c33c6494d3486e0c39f476a752b27a09ee639ae4a7c484eb111c490e6c8731fbfe45aef43794b2638e08265b52467f799845c5252953904b021ddd2a",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-beta.0-release-tars-kubernetes-test-linux-arm.tar.gz,"SHA1: 9ccaaf6c51c3e3fe9f32e7ea123f698a32669176, SHA256: 6086b4c26994d32f1a2d0650991bbb4a94d4c81007920e81e3f093f1c86b043e, SHA512: 2abad4cea60f882c26484a20ded69711b55e68b47676cc9b645b58019db53f027b8db4aa89394849c0a6d7a42a91baee7a5018170b39fff8584c5e43f0e34f9a",Apache-2.0,NOASSERTION,NOASSERTION
