RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1049aea354496209be7768a43e6d91de122e3097
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a0954a79ca5f1ece47c28074eeca196e0d42a13f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6c560f59bcec2fba3eaa0a8fdf735a3465277751
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-886690295d4eeceeedc7a284a4cdd738060c4096
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-58d1d9733f9596351d1f46a60949a778348a6289
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-27c15f3f1f62ba47d72dd58b3b34b96c4ba3b9c0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b27004fed6cfbc06becbb828b171b10ebddb8f38
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5825e822c0cff4e68bbd115cc5d8d3856cf48dab
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3ee7565f4790d5b099ab875d19c0f6f253cfc963
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-72c5f8bc678c0270d2a0818835292ac2971a34f8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-096466e087cab786bca2e2edc9d738375a63a460
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-371505323839dd781a3dae72aabf158ac77b5556
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-904a45180e6d79e59077d3c089ed28fd854d5c46
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-777c469362d36d75bc0284f18b1a6e73dcbc8bed
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2f5bd6a88b6e7e007e62529b4c842be8b5e0af4e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1681809d21c8dd3611b1a2ea0d63fbf5c5c5ba9c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4b7aa44c60191518bc742a76210d84a8e2c7a82c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-01c1701791356f890565b88a8be8fa536dd693ea
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-41eeb17c410924c32bf833ee4de281eb653f05c1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a18d9de5cc314a8071034c436d81c056d0005326
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-515bec25cb1983852bd0e9d8b6abd79f8701d3b3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bb61b49c6af09c89c966999da0df47e6d908e995
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8a7184f42472b0fcc300c6f004f362b6ca071855
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c572613cd52ed8d5022ea634a4c9c72ba4a831ca
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-04cb6119d88fee1db16dcdb0135ad2c746e94979
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b828274201c39c0c47c1a98a17129b1b6b865aa9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-419776e6f15d3d7fbbadf5287e6906189af7de42
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2b78ac3a51e1aa2a3eecb2e4389eb6676ff2f8a0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a6ba144169ef8405f06809b17729af32ac6659d8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b31815861a9a48dc32efc9566958197a07797cbb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-02172fda3f475f97f80a00efdd84e8109c798765
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-77fcb9416f2597708467fb387a8629c915e1dd2b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d9b0a667b8f3a84a64c70579737455fafc5dade5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7c43858e6a560fb11922e357fe620116c244b3d4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-20d78e40aa03b6760da9df2ae40a368cbaf77b49
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-14089a203de634679a657632ceb3a612001b86e8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dd96d7f475effa61240e27c1d8f09ceb9a1cc37e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d60a94003d9da80f438172247d845c544f2fca74
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-351aea630ca26ec60a66ab15d601e997ebba86a4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-59fd583c102d0036dda5fb54132587a4b8737ff5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6ae22a05039f5b785d9d4177fed60c318374a2f1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-92b42c41f3462cbc903c106a93e2df1cd5d6af3f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7025bdfa54fa6bc3f0f0bb357b912ee6757777c4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-74f7a7263a02ed3bb88532f14e2d86c936c96447
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e20c340139f6a9004b95694ba3538068f35900e4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-06de80db14325c904c87f2785f9b38f2206285d9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2e05387aad130724a13124808f38ad1b3c3a764a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d911c14ca940959db0dcbdffa025dd1546b16af5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-71b74dbca269e8151f8d53845d36e3c7941aa66b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a600cd3e0887c68d4afd875facd8f041876e41f6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-063cb5258f589b34e699a4bd37a8242898c8d5b6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-21ed3ca541cab3c6daa572f637094db66ae9c570
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9e94d9d17eef5aaa4aa97c1de7c24ea04165f9ca
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-109273e67f21f7fa3bdf641e1051e9a8aa2e3691
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9fd945ac60ee734ec4f1b2f8b18ac56e5e8b4368
