PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-alpha.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl-convert.exe,N/A,N/A,N/A,N/A,N/A,
registry.k8s.io/kube-apiserver-s390x:v1.26.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-apiserver-s390x-v1.26.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
139000cff1a7cec59f4f77f742b228d3ac50bfa116a3810113306abe885ecb4f/layer.tar,SPDXRef-Package-registry.k8s.io-kube-apiserver-s390x-v1.26.0-alpha.1-139000cff1a7cec59f4f77f742b228d3ac50bfa116a3810113306abe885ecb4f-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 369c602e5826cc46a95454c17526667d7e1e179a, SHA256: 2ebc6cc2212d0fe251267ab2c4aee8d5a7b12997576d989be39e556b90bfd692, SHA512: b50c139d98615c9090f07dfb43dff029600e4505a35f1ec5fb3b47731e3666af7c5cc32263c267eddd5966c9715a73d8b8e5c12c1c00e388d38c2d39a16bdca8"
fe9b06630d16d4d85149186f7299d73469901314a3d8aaa6fb9cd25164a22b73/layer.tar,SPDXRef-Package-registry.k8s.io-kube-apiserver-s390x-v1.26.0-alpha.1-fe9b06630d16d4d85149186f7299d73469901314a3d8aaa6fb9cd25164a22b73-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: af098d420835e8e9b331a70fcb55232ad6f56812, SHA256: 2a70cf831727de08635c7287b01b90cb99d930f696458c3cca4c6d9c0d6a6172, SHA512: 0c79b3a9e26aae35c5ee198e2ebccf607c2ab69d3ba3f917ff5709dec170a03c079bf2bc6a393c51254e74305338a7adffd4e0ba314a4436aafc3a4be33366dd"
919de598916ba782505cecacffb703dfe0fe673b53fd372b482880f1c6401cd9/layer.tar,SPDXRef-Package-registry.k8s.io-kube-apiserver-s390x-v1.26.0-alpha.1-919de598916ba782505cecacffb703dfe0fe673b53fd372b482880f1c6401cd9-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 51b1b715ef18f9db9fcfcb6ccde9076e83a02f8c, SHA256: b4777c0e0082812ffec7542c63703710fd9a4dea14fd26be80f4f0faad8409ea, SHA512: 3492d0a81179bca6aa52e8fb6c46d71829f3b9ca242435cc66d2baede4e3425100a20e0b2e4639c3acd8d543b098318adbb1f491e5e0e59381d3185f9e7812b6"
registry.k8s.io/kube-controller-manager-s390x:v1.26.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-controller-manager-s390x-v1.26.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
139000cff1a7cec59f4f77f742b228d3ac50bfa116a3810113306abe885ecb4f/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-s390x-v1.26.0-alpha.1-139000cff1a7cec59f4f77f742b228d3ac50bfa116a3810113306abe885ecb4f-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 369c602e5826cc46a95454c17526667d7e1e179a, SHA256: 2ebc6cc2212d0fe251267ab2c4aee8d5a7b12997576d989be39e556b90bfd692, SHA512: b50c139d98615c9090f07dfb43dff029600e4505a35f1ec5fb3b47731e3666af7c5cc32263c267eddd5966c9715a73d8b8e5c12c1c00e388d38c2d39a16bdca8"
fe9b06630d16d4d85149186f7299d73469901314a3d8aaa6fb9cd25164a22b73/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-s390x-v1.26.0-alpha.1-fe9b06630d16d4d85149186f7299d73469901314a3d8aaa6fb9cd25164a22b73-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: af098d420835e8e9b331a70fcb55232ad6f56812, SHA256: 2a70cf831727de08635c7287b01b90cb99d930f696458c3cca4c6d9c0d6a6172, SHA512: 0c79b3a9e26aae35c5ee198e2ebccf607c2ab69d3ba3f917ff5709dec170a03c079bf2bc6a393c51254e74305338a7adffd4e0ba314a4436aafc3a4be33366dd"
af5f1f8e1e26bb7d67dd9b003e94af002f59aef41fed73d403039eded22f16fa/layer.tar,SPDXRef-Package-registry.k8s.io-kube-controller-manager-s390x-v1.26.0-alpha.1-af5f1f8e1e26bb7d67dd9b003e94af002f59aef41fed73d403039eded22f16fa-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: cb8f31f9569114c04f6755d6c6579a303b844800, SHA256: d132de1296e15096f4c3362d6d7bab4e116c4965df6f42c43dd53d6a19a62727, SHA512: 764a0821681e936bebea7d8cfa64ebe03f8f1a35ed3f3dabf90a326e7894d1ed00f8f42a70fad88a12e2be6a6bd8422377accec40edf09e669a141becf50dbc3"
registry.k8s.io/kube-apiserver-amd64:v1.26.0-alpha.1,SPDXRef-Package-registry.k8s.io-kube-apiserver-amd64-v1.26.0-alpha.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
