FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/arm/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-arm-kubernetes-server-bin-mounter,"SHA1: 579756344e4671641b905ba88ab75622c687a4de, SHA256: e7e64ea6eb7ff8cf0256e4670ca4625f9a33bd887a0bb9c55e418df9a7111c8f, SHA512: 2e57dd6a4581e60651325d813ce24d7c2e296787ec569bccfdd885dfb8a71b2e8f1d811821eb040ad73def820ffd0befa4e7d01390d833f08ca42ef3ae53c7e7",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-client-windows-386-kubernetes-client-bin-kubectl.exe,"SHA1: 5267b34e06a8ac0d879052f4f65ffb6dd91c422f, SHA256: 973c98f9dc913b960fa90ba9851c6808811f50b14675487daf89ad44646fc393, SHA512: 4e98a5cd2dff5e2ee6684f9d54618c0f03d4b505af9b5df9eabdae5eab77e9587534b23caa1c4617ced6afb4ebe32d6b66eb2220c1caf324afafb33adbb7903a",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-tars-kubernetes-server-linux-arm.tar.gz,"SHA1: f14bfe32b7234317c9aca3d96ebef7425a6cc8ba, SHA256: 9a7a0de0ffe9ec5441bfae05e941209f59a63f9ea0cf13e24167351031844721, SHA512: 77a7a799e675ee4fc5371768cbca36f624e2419611740393fd850c0f2506cd4926a0d31d8ed754c06bb1b1852cd53b073a21b7b6a03c6059efe64316a1d39f69",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-tars-kubernetes-test-linux-s390x.tar.gz,"SHA1: 4246627aa64dd445ed5f7438aa062d466567fe22, SHA256: 943d4ef19580a8454b15f86112615ea917f806b285aa49f611168d0fc7ba06d1, SHA512: 5685d9268fd7a3fb265fd44c8d99ed849e49e0d2ad7a0d41891fb65e741236a8b7397bea8d2b0ebcb81ca06f5c485f485f0024965d3477f651265a7d90f20b08",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-amd64-kubernetes-server-bin-kube-aggregator,"SHA1: d1c355b2d0d5fa5073217e72cf54229c772d7f1d, SHA256: 118a3cb1851fb58528414529a416dc434327c07a861be043da0cfd3aab05e5d8, SHA512: 0037107c49210d3ed2a8469d16ba4bba832ba788d038f882829485db81e12d765d75982e6c19d55460a8df1b00c31ae57d6976a4b3d8263d352b14b4826fee18",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-amd64-kubernetes-server-bin-kube-controller-manager,"SHA1: c080fb9ed3577964fea962688686392102ca716a, SHA256: acccccddccbbed14d8e4d5a2b3d2ee3928255103489f74d4ef10a4e6fa23c6f1, SHA512: 47d44e0fde42fc2cbb73248dfe7baca01f1ab008cd59e0b03163b5724a00aa7ce8fa6d77e2721f4a73071ee1e8663540ae6e7a9d5609c82159070864380772d7",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubectl,"SHA1: a62400fcfee5f38440d95d00f617738a2fea5796, SHA256: 8fda27dc6ef23c7b564c3cfeb6e24b144993c3621ef97c25b1825efb9e3c0a42, SHA512: b7206be546ac1f55637767d674163ec9dbf7f7aab95d9dae7bd6bd5b62bcbc6f853626b24c27990bc8f39d6a8d2c9766d58275c58fe9b1c968cdd73e0c3a92bd",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/apiextensions-apiserver,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-s390x-kubernetes-server-bin-apiextensions-apiserver,"SHA1: e6469dafa46d94fb95832120ff7287220983c639, SHA256: 88125a99859db74862240ddccd5774e247918bd2a1ddb09d35be9eb9cdb7271c, SHA512: 619b117c2c929bfb88efbb0af3e63d659ef2e5d71eb7d45cee41bdda23cc023fc7b722448e20e40f78a41879cd93984781ecca29a2c0408a55825669cf76908b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubectl-convert,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-stage-server-linux-s390x-kubernetes-server-bin-kubectl-convert,"SHA1: a968ad1207ef5936d06e08e317e59d88ecb7ac78, SHA256: 1059e81a3fbdce55e88ec10d35e5e285fc52c278a698a8d6e4c1cd9185eb86a6, SHA512: 3e9a2002bd6edfe6d2f96cb353d599f83d8fa74270ac404c1e8b7a3d253d8afb4f5255e56aa4180d446c178b1041e914eae77c3a16919170a5843bbae59c089f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-tars-kubernetes-client-linux-ppc64le.tar.gz,"SHA1: 96fc4468a991c9b94686322f5e34b045bd1a2b94, SHA256: 7aa1610aa1c4a025adf9b433ff922c7d8dc0150823552e61037fb1880b953f3a, SHA512: 09cd6c441ee4b57261966e8c93d45374b577818f79ccaae3042a17bb06203ad41a1a0d046d28382782f2cd8a49a0677fbdfa600783cd61ee36a2cc8ae9ce9e7e",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-server-linux-s390x.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-alpha.2-release-tars-kubernetes-server-linux-s390x.tar.gz,"SHA1: 3b362c9291d10d1e76a35518104d80ba64cea027, SHA256: b3e76cf4c63547d5c336e38f03d82f5a3031dd8340bd01d44a7898343fecd118, SHA512: b3df4a87f3d3d9a2e83d7136bb8ebf6c2a625b893812e1c01bf6e7424e41b8c5c0373912b80e0a309a36936181439b3b5700dc97451fcf86fb7d983d15e8d284",Apache-2.0,NOASSERTION,NOASSERTION
