FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
kubernetes-node-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-tars-kubernetes-node-linux-arm.tar.gz,"SHA1: a3a77796fa616c886e3b08c5693f7e44fefddfb7, SHA256: b7218cbefc9fbbb6fe5131d4ed048e20599a3c44607f28204c317548ac429d24, SHA512: de5a7db228c6d3cb1b82a35d6a3f0559f8c69657af24119def849622fe3af02bce1ea1228b6cbab1956cceb3a98b687551065e397c42dc3b3bb0e20426e9462f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-tars-kubernetes-test-linux-arm.tar.gz,"SHA1: 2050cdfaa3c110364003484cf6738ca66d291c56, SHA256: 5935036c0ac4a6238ab356f1494d14371a4efdc5bf48e4cbc647a8f530a496e1, SHA512: 89645aa08dfa657bf94b8f69af0de08877f3335ac4c021a13df574968a2a4b8e5895adcdd80ecf1984901704637254d9409c33da6cf21da1f0ad34286411c9d6",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-windows-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-tars-kubernetes-test-windows-arm64.tar.gz,"SHA1: 201d4f99ebcc0f3d9687237057ab97a947f66a07, SHA256: f872c166081b1c5e95b1ae91dd2756431dfb56b5868916161452c9b8f881ced9, SHA512: 2a80e68a7389866105b8f1f3d53bb5513e2e7c26f45b1b9dad9cc7414eff83775c47aa2460b51e77c5b7018cefbe78d26deba5fa907192ca03ac8c61307342df",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubelet,"SHA1: c70cb95a73f5166000e40349be636939edef32f7, SHA256: 4ccb6549af4097932e21cf56dac7d104f5633a1f67044bb0714b294f023f3fe6, SHA512: ceeb0aa4c2ef845f3201a02799db86809601204e46ada36dc3fe7111113c8eb8d0c284d60dcbb11b71976aa6bca2a35c4f705b87c12d73695b68cf3a754c2287",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-stage-server-linux-arm-kubernetes-server-bin-mounter,"SHA1: a06c13d15ee9c3c672a37824be50ae7d7703aa93, SHA256: e8c0cf31da5e85f8846f6d926a5cbdf5cd7cad02583e3a3c6f02b3e2d7c145e1, SHA512: ef4a97332c0c3823f12e29b5eba92bb61deeb1baa33bb46829f4d4b033230f7e4e658923d5f20077e15451a6da338db605abd47d7bc17ad3ffd39f39def00942",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-stage-server-linux-s390x-kubernetes-server-bin-kube-controller-manager,"SHA1: 2275483f8fffd3bf7e2e4196376669cdd70ef44e, SHA256: b176500c72db17b0d04bd42f28d9fe70996959cabffc1b1bb126bc6267177419, SHA512: 7b34c3baa39269dca3828f953aad3e9317737e34a64ef894c3028651f8b9ed96d0691fb6b23be6785b8ac8238c2ec26b681353bf749c94a84c0a735aa25bdce9",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl.exe,"SHA1: d658857e9b4397e5bd265ede5762e27f2de8fcb4, SHA256: f84aa5594f26f56ceba9a0628a03db90224c0b9b7a02da0423bca0d197c7bf62, SHA512: c20d16e421d72e80f985a69fc142f2a16ceda1ce3f3166e044ad51b911fe2dc7a69ac4ff9de99cf2da2ec8ea9f8ec68e23d2895be407e7df75ddc728dd8040dc",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-tars-kubernetes-client-linux-ppc64le.tar.gz,"SHA1: b3253f5103342e7b0f6e76ee4c84508043eb40e0, SHA256: c4563c21f67ba62efe21a2cc5a4d98e16af24e25498fe5612e2930ad7ad1fc19, SHA512: 4c48017b9ee51a92beb91968daf4bd6709f321ab36dfa82657d89067a379fa4cc97ac024a8ffae99d1851d1754cfa3277b0989843cf29e343195bed8ee210a05",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-tars-kubernetes-test-darwin-amd64.tar.gz,"SHA1: eaf3701195aa73caaeb194bcba6c0a5281661e85, SHA256: f801934c8ab1b7130caa89c84f7f083a804eddc5b8d6468c16cb1b0978fbc1c9, SHA512: e00dd6fddce66b905ebb27c5b43d255b5dbeb9cbb2f58a0edfb2739f43bc05b5afc04743a851e4c7f8822d780374c99863de39a9e58c7bade8e1b6a089a54774",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.10-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-scheduler,"SHA1: 73e8bc826dd1a1eea01bd80d2ff9ba8148309711, SHA256: 1809a9bcbfc6a595bc3ee98fedbe8499db97b4f5bc9bba389f49d138969e1802, SHA512: b4d661f0e34fbd3a0744279abce48e23919905b789f7d20a0392e11bf261922e486d40532be8b620f338ba3c2f479973009c7bb2072608106621120c406a6e23",Apache-2.0,NOASSERTION,NOASSERTION
