PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-00cf2d34f526726,N/A,N/A,N/A,N/A,N/A,
k8s.gcr.io/kube-controller-manager-amd64:v1.22.0-beta.0,SPDXRef-Package-k8sgcriokube-controller-manager-amd64v1220-beta0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
b7c426268b5c33a1892271db6aea227cabd9dd2f,SPDXRef-Package-b7c426268b5c33a1892271db6aea227cabd9dd2f,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: 417cb9b79adeec55f58b890dc9831e252e3523d8de5fd28b4ee2abb151b7dc8b, SHA512: 6cc2d02d2519bde8559483f222f6ac0bf0ad8259fc282d7b5f93b9ee5dd01139811b6d5e6a23285efbc63e994d0b59e674b52119e188a62627f2d3e1bd84bb21"
9884d28e99859b851317aaaa4b03fd1dba5da0dd,SPDXRef-Package-9884d28e99859b851317aaaa4b03fd1dba5da0dd,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: cd7d3379cd28288926386972e817875823ca0e2e891c2c02ae76e7d1bcdb4db5, SHA512: 7eebe9fd13e5aa84894cf414013b1069962cab8365fdac2ecd6c2ac0a655e66a0f5bb96c9310a4101c0ac12fd354e131fcd9653e52583013a75b943cc02e5fc9"
2db47c6a7e904a3fb94dab413a8a9b2d3490247b,SPDXRef-Package-2db47c6a7e904a3fb94dab413a8a9b2d3490247b,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: 4a63a037c15cbd7e20b252264f1bb8e3d6ae130e9d0b671cecaf51225a29fe6b, SHA512: d0cefef54e364536f7a7da30e153e72652fcde1ef0d9c34736c858d897ac9f198914910355d7d0833dada963e09e6a5eae2ea849f02cc245ffb1efd5555d20c3"
k8s.gcr.io/kube-apiserver-arm:v1.22.0-beta.0,SPDXRef-Package-k8sgcriokube-apiserver-armv1220-beta0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
f49aad0ad84255620a30cf27e966aa3af71797f5,SPDXRef-Package-f49aad0ad84255620a30cf27e966aa3af71797f5,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: 2cd4884ef2746ce98db447455c2a58ca9972a72047045d4a6342096712e961de, SHA512: 00864d15a834948ee50924e39ecc55ed82f4b5e100f45fa20066ea0d6f2aa8731d1e798f0b58c737edd0074eea73c25552384c01b2c78355fd93e443b3ca87d7"
76af2a29365fd4749a27d7514699d443248b0b06,SPDXRef-Package-76af2a29365fd4749a27d7514699d443248b0b06,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: f5ec6710c61bb681db2cf8f307ec4e7dcd4dc0383701787f12eab56f79160d91, SHA512: a040cc6c7ee56aa6ef37a5ecfaf4987bec62097ccb843f2cc15f8117d57a50e71accbb53e78c1bdff23f3f25fcd222244850cb44050224f7983a525e5eb1dcb0"
e4af405e46b4caced6ef7764baeeac60f2b8233e,SPDXRef-Package-e4af405e46b4caced6ef7764baeeac60f2b8233e,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA256: 3b83e5fb030b5e4971fe518627caa4bbbf7ea21feb6db387bbb118af7fd21ba8, SHA512: 694192e1a2a0e2f0ef392e0ab01bb1b76b004711ecee157e3cdee8a781d43a5b7d20434799ffa75ad016a0d0e25e4812d793188c41f627eadb1039359ce6aeda"
k8s.gcr.io/kube-apiserver-arm64:v1.22.0-beta.0,SPDXRef-Package-k8sgcriokube-apiserver-arm64v1220-beta0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
