PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.0-rc.1-release-tars-kubernetes-client-linux-arm64.tar.gz,N/A,N/A,N/A,N/A,N/A,
kube-scheduler.tar,SPDXRef-Package-registry.k8s.io-kube-scheduler-s390x-v1.26.0-rc.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: b6d125ec32d793dc2a7e58210b33b2f1b2e981fb, SHA256: eb5947278c33d5fac76c7b69b6e2ed7de8435eafa662ac9b9e6bf65bb92b11b1, SHA512: 8849a8cc0464ea5be4b7b281d943abf87af92a631cdbb2ea7a798943d4963ed6cf1c495f3152b54c8fb0a16fd490b7b05e4003afbb29b7c7e05bc7d2e9ef7732"
sha256:3542d5f89b7a0ea638b483f4a5fb60d5e699f9ece55f4fb1c38f24899771d0dc,SPDXRef-Package-registry.k8s.io-kube-scheduler-s390x-v1.26.0-rc.1-sha256-3542d5f89b7a0ea638b483f4a5fb60d5e699f9ece55f4fb1c38f24899771d0dc,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: d47548de71a1fb989f4050f1f6021a50f29d54aa, SHA256: 3542d5f89b7a0ea638b483f4a5fb60d5e699f9ece55f4fb1c38f24899771d0dc, SHA512: a31f4bbf662fa45304e38a119d44f7cca5363ddc9c882f3c60bd4c21fddc0b6a85c24b0f17497adb0fa143ae5a6ac5cc4ee9565b08e8c34a40b37f049fffd14b"
sha256:c83890ab98f44732fe26a167854f4a90f49e65fa5b5e1291bed156d621e9ec6f,SPDXRef-Package-registry.k8s.io-kube-scheduler-s390x-v1.26.0-rc.1-sha256-c83890ab98f44732fe26a167854f4a90f49e65fa5b5e1291bed156d621e9ec6f,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 0058b81be16799dea2785584a5fd070b10052cb4, SHA256: c83890ab98f44732fe26a167854f4a90f49e65fa5b5e1291bed156d621e9ec6f, SHA512: c57d4e0a768551bfa76d18e4d8ee4019bcb26a60e18274b11091b6cb72c4102a981c64fbfcd817a5c3c88e501077bbf02b73b49c77b72b8bac2befffe283f744"
sha256:bfdd395b0d0a62c525caf264f6038202326315ebd48c6f572dbe7487b0d2eebc,SPDXRef-Package-registry.k8s.io-kube-scheduler-s390x-v1.26.0-rc.1-sha256-bfdd395b0d0a62c525caf264f6038202326315ebd48c6f572dbe7487b0d2eebc,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 52daf6ba2da9724f489f97edacc12e466139c88d, SHA256: bfdd395b0d0a62c525caf264f6038202326315ebd48c6f572dbe7487b0d2eebc, SHA512: 534692e13e9bba643f2baca5df299bd038c78a72c49b46fc352c78c630af5f3d7c27abaedb8bcc840b3ee3e0cf357ad0b3e2172d152e4bddcc6ebf96591f5d86"
kube-proxy.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.26.0-rc.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 49ffc5198d6949e9028a392c53d19b4bb2651808, SHA256: c8345fbca28cfe8e8fc986d5ec9682b173b75a5f71d5fb8d6ac022790e9c7574, SHA512: 3e34a80ea7507de63e86a884fef984c2d28890ca14e4d11048dc6300c40144f05081dac347db4b471ad5daa09662b7cd18a6497e8b116f31d9ae3e071252a180"
sha256:d503740110e1e1bacbfc19293fac30a01dc70c846565d6af0acf820b59148117,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.26.0-rc.1-sha256-d503740110e1e1bacbfc19293fac30a01dc70c846565d6af0acf820b59148117,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 06b501c98218cc6160e0e3bea0fdf26160c7614e, SHA256: d503740110e1e1bacbfc19293fac30a01dc70c846565d6af0acf820b59148117, SHA512: f05c60a4483d5cb98c3dea680a91aac2cd589ab7661f866920047797970bd9ab6fc76613dc6f78bb5043afc4df91faf514255ca43956d43f7a027d8a841a6b15"
sha256:7a48aa85b29c17c899e7712464c09206499c18cefa0e84d18471b5f7cc426215,SPDXRef-Package-registry.k8s.io-kube-proxy-arm64-v1.26.0-rc.1-sha256-7a48aa85b29c17c899e7712464c09206499c18cefa0e84d18471b5f7cc426215,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 9415f3e1ef352acb001f8b262c5c192b3d1b9d9d, SHA256: 7a48aa85b29c17c899e7712464c09206499c18cefa0e84d18471b5f7cc426215, SHA512: a43b916b6dd3212800aa5c657764ab3a5ced8f02f647b101f69dbcb0bd67184e40ce915739f44572d3f5cf7e68cd79e2c70f8ea543914445eada7aec79a2233e"
kube-scheduler.tar,SPDXRef-Package-registry.k8s.io-kube-scheduler-ppc64le-v1.26.0-rc.1,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 796cf9bbdeff92981cefe7b6fef910ac1fffad26, SHA256: 707a440b29cde26eb61b6f6ae32513a435c365a9be78525b77c36b32c789a233, SHA512: f25b13d1765cb553d1eed99239da9c1792109635f9d8f120dd983f4224e0be965c721ed55fa863b255df379bfe1b2b2b890dc12955419c578eaf23281a958f23"
sha256:d1dec0620c0831c18853a29adec4f70e9ca7719b0a6d4a58b3ea70f37e693a57,SPDXRef-Package-registry.k8s.io-kube-scheduler-ppc64le-v1.26.0-rc.1-sha256-d1dec0620c0831c18853a29adec4f70e9ca7719b0a6d4a58b3ea70f37e693a57,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 3567b866dc9b7630c08ce20834c4b734c73b7972, SHA256: d1dec0620c0831c18853a29adec4f70e9ca7719b0a6d4a58b3ea70f37e693a57, SHA512: fb95daa1e9ec39e130ce42bc8ddecc3e3a190fc8c735cc5cf5dc8662044cfd67f100b6e5ee994f14bd452faf9f6139345aa75a3cb44be853c144b13b81c4e882"
