RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4e048f06b88ee9e4d598113a9bd0659c7414ed35
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-92bd9ba71dbbf7a10e8cf153c6d78c9c16898240
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-eacaffcc3c8fbf0cdc62eb76d2a034546aff1ecb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-33f9035407d57ebea1175ab7824fc9c668f60179
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-01a40702cc53622277246c266432673cc2b409c7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6537071eaebabaee38bbafd0357ed24d31dd8d41
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-de351776e0692a4528b7379662c20308e2251cc7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-51933639c19cdbe70277877effd223bc71666f13
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f7526fc3e2c08e84e0f0a371dda167b80f505198
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8d60c44840056aec97b807013a3f822bafe0c5fa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0efabb423f3e30fe9d4ed1a370ea042843360c61
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-108a3133e76a79be242c7365b64e1ce811f70409
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b1eea4476f84ef92ad0d8e50124c51d51ddbcf66
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-29a6cec02a90cf03dd81043a542b0ce082b90fcc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8951e691af658ec6028e620dffbd201fbd61e5f3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2d9cdccf844e40ef3101e4d381dc0ccd72c2b4b3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d1cfeea3dd1a4c8b270312be2f1fdad3ac694c6c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bdca4a4d5dea6499a754f094b3f2b65aa46f73e2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-237654704bc870970530a25a7150c7b3f6ae2228
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0f7ca63c96cf5d7386469cc1e20f97246ca537ce
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-539d367f8d2dc5d648cf00676277bff5dde6b713
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b4d7797ce14a7ceccd4a49aac7a28c3e5995ebc9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0406441d5d0f4faeaba961ee3f17da0b6f66b09a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-72729c1b1258457c9fc81e24d57575074820060a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2de7b55f29e9dccdcfa8aafb6367512eb539e025
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e75136d9aa3b99174b477f912c5d3d163dbfe477
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6a46066960f1907665ca045a01819e3a32faaab6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-abe47f80ea99ced44f925af02fec1ca350aadc66
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f8cbe4b36ba316197618ad12e4421d6cd5f6bb27
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-65b15158797a798af4ccd74607178c88ddd02b31
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-337fa578cd9d799a2fbf1d5daa4be87e7f43aee7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-11d766c717864b9af0bdea64225eb67951c548dd
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9c511e30163f81af5d392a7711120794987f7a6f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-46182e827b390b62c9afa9e24526e812748ec099
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-19b80216e97fd90efc21c01d6793af7cbdba2d31
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-279c5973dcc8b2b46c162f857a0d9afc3ed4a3ce
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-70f25cd7e12d0ccac491716ab293632cea42dd3a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-35a557a82632327ffd1e2e72ab6ca15cf16a35e3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c7e0c967714093786d28a01eeaa8f7a3f6ccaf78
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8b92ac3e0dcef43e202d4b7c1e86f6bba1b11cb7
