PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-c6fba34fd680b8fc7c20b1575383a1fb02d200bd,N/A,N/A,N/A,N/A,N/A,
k8s.gcr.io/kube-controller-manager-arm64:v1.23.0-alpha.3,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-arm64-v1.23.0-alpha.3,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
a44910e96949dcc99620f35a0ab5e841932a59a2bc9d910c3587f76e2589074c/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-arm64-v1.23.0-alpha.3-a44910e96949dcc99620f35a0ab5e841932a59a2bc9d910c3587f76e2589074c-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: a6906334d213ef8e15aa4e6482e0caaad16896b2, SHA256: ea25057cf4ebd031fa6d895640995f9f3915d4d05a72f130378dc17dfffd62c2, SHA512: ccb92f9dba2e96fb8c99a1b499e34a30f344399e9978c3f48906e24da2d4dc8bcd7fa059940831f09706d4bdeca5b2dd0f91fce0fc15fc022c7b9320b14f0877"
0ad2c1e2600e80151cbb6afb1214527ef8d7537667e573f36c87d92bb078ff30/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-arm64-v1.23.0-alpha.3-0ad2c1e2600e80151cbb6afb1214527ef8d7537667e573f36c87d92bb078ff30-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: b2c1e834551eb9ec70c9172c6cd205f49f2b767b, SHA256: b70b6f2b410a1866ce26c522cff06f6f7d1c755838168f62643be0e9a6638184, SHA512: ecead7152c638b55aa5a104832e72652d527c3b792c714589324507f28bad5272e4d8be88616582eba030c86a67d8e80a6e796d012af6f677e16ecf90a258710"
f0b7ceebbd73d865b19d2e6ccdc69f69ca72714c320a7ec15d20bb66b61d1249/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-arm64-v1.23.0-alpha.3-f0b7ceebbd73d865b19d2e6ccdc69f69ca72714c320a7ec15d20bb66b61d1249-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 3e0833e63614c92f92b847de57c98be2a0c9988d, SHA256: ebc2b8130d93ac069357ab0708f654df81c0cf38aff78248275dc55bf84d262a, SHA512: dfc04788f6ba5bc079029980d92cbc88ef3ed4b026bc65ad24f2fb33611f9b6bd387dbdb10a77c378e9cb0b3665231a07e4e2bd4978c15678f5d1d25ad26f94e"
k8s.gcr.io/kube-proxy-arm64:v1.23.0-alpha.3,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.0-alpha.3,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
525a6a5c741823a68c762df715c3d7afb97137a001388dc1d5b192ea3625f348/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.0-alpha.3-525a6a5c741823a68c762df715c3d7afb97137a001388dc1d5b192ea3625f348-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 7a850ed8392aaee2e668372a04ffe9e69bd715ba, SHA256: d172dc0eb914c5c21e332eb49fb4fc41565d2bdf6c4179ef935270c9bdd61779, SHA512: c71135ba78ce9a3c3f2aff3ae56be825718d5c3b1d52e3b732b405fe7b214bdaec06c1b86f404d107f2f8394ceab4bc7823eae4ee0df423046a0c2e897616538"
f32071f7209964cd6420b3233856d8e31882de56a5997fc2c9a669fc9ef61bca/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.0-alpha.3-f32071f7209964cd6420b3233856d8e31882de56a5997fc2c9a669fc9ef61bca-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 8519b767c8e18632503f630b5c2710a00be55edd, SHA256: b0533fe1e6be8ec6a4bc8d2436c90b2f41f6133695a6bb2b55bde1e2ff523928, SHA512: f47fd0a2c6e17884ae1cd3badbb5335c281b505ea02ca14ad65c46e5a9460cf176057faf13dab81ba8f5d64b9e36827b4257fff756ada47fad66affb091c5169"
k8s.gcr.io/conformance-ppc64le:v1.23.0-alpha.3,SPDXRef-Package-k8s.gcr.io-conformance-ppc64le-v1.23.0-alpha.3,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
68bfd4985b44e1afadb7a378ceb83ba1cfd34bfff31a60a4fdc5dd31150fb978/layer.tar,SPDXRef-Package-k8s.gcr.io-conformance-ppc64le-v1.23.0-alpha.3-68bfd4985b44e1afadb7a378ceb83ba1cfd34bfff31a60a4fdc5dd31150fb978-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 761b5972832fb3e7ad611cb6ff90898d61d0b15e, SHA256: 5a047c690755659ce31fd0af7dbf1d9a50c34a92add97f93dc83bdb29406a4f6, SHA512: c037495011b67da964389b2c18c14ab8ec8bd6915cf25b0948c94c0053d53bb2b107d5131bc704d4563b3d7909c1f6a54358d299b54ea11eb24672ad915e39dc"
