RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-69efa122fd626ee124ee39c2e75bb8f728965b79
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-73b83a25082d6d9a631aefd46bd28306cb0fdc26
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1c243309b020a8588cd2ee812410615457ab0004
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fee35af06e7b6845c88d7cf0e70669d0695cc0e5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-79e8c08d87ab2c70fed1266a490e412fc925a809
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-620ad4857402d4e734353ac2a1cc9144378d984a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9ac17b453700523e77096c568b98c4a2951eaca6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6e7508a522247a879f6a25b37a92361e7c335aaa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-893b463d95818a459aa77a02be04b2ad7fd88766
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-617c52f77862a8a6185e4b66cd7af7e4c0318b12
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-596bffc8fd70f9638fe5344e535b6205357bc9f2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0bdb34c1499cb5814492d7569a78c1200bd1cdd5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3416fb456b4df18371249c8d95511bd2ecb490cb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-20d15c6ba4ef87e4fc41de5ce28cebfcaf8f8967
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a3e3773fb350a43a4d87e0855c4276c20b6fa5cc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-24a3af7b7522e050026356fd805ac1bae4aef88a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b98adcb0877346a0e838459d6a47fc9347adece7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-69d396e8b982b5750c43c8c78fab54eb7d336397
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8659b710277b7ca165d9963a3ef1e9ac3cdb6816
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5424140fcd5c132ee0d5de9eecc794639bfdacdb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-73c57ecd8f11368c17b88b386f3d08a5135117f0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5ad98a979364ae99bd6ca64763a7e1d3be3c8a5f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-88212744f743270875f13c756597d9ccc5d52325
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e14729a43ec3241fa2789c6a38243b77a892a6e7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-63508fd6512a53998b8332b1c713f5e6b1e9d171
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-926e13a58efdda0dfe764761641ea7ebee35c558
