RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-53edc8cc9dd46c29c5d31ad903cff09f5cf17893
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2202aa6f40aee0fd380d1ef5f840975a872b8edc
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f523908fc2c8db3ecdc53124a8803034a08e4da7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4d12f5ab3ae2f94fc7617d6a95b54ddac7fa69ee
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5dbca4e99ec883273083aa8f3d600097cab8497e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0c656adcaa36697b9b37cb2c5e06e412bba257bf
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2032ba9c430dedc741deba7432de85d3c68adf13
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-03c3bcc0c173f5b29fb1fed177b42e0f55302696
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7bc3a7e91c9770e17677038ec5957f14bf649162
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-46ed4a06a53c792461f9a25bbcf60b6e3b6e0729
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-059b4688393dd7f1421a0f47a7e80f26d7a990e7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-168e5904d44a117f27550f09a206fc191a267474
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c39d83352b9256b14f83b688f5b97990fd619bb9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ef22aeb665c13a51d92df656571c9f2207124f82
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-82e788a7005d4b683c897f7b23576c453e0ea269
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8fb0965cf48e82175e6d7a5e061b86a8dae1e55d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8618630a0a2e583b7fa9ad56578a7e729cbbc1ab
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c704d4d5387602ace09d195f4a08f8f3a2dc13d1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-775fb04f5a0c20153c61b51ad2bfac4507d83d31
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9f535a9d2d2e72dafa48f74b7e228b25852adc1b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a5e78aa162b22de8dcb394b9ce2e9e055d10bfe2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-480ed120d212f2465f8ee3b1421802ca45c5474d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e6c1133349e8fefb8676206fa1534dc3501749db
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e2945164b7fa857039c22f801e0d84106345cc71
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-546b0c512c7fbae6fdb1d984968965ef9a6f706d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9eafcb4c5d834cba3bef7be0dbf4097e80cc8755
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-571e52a9a182f758958b067fc6aecbc50e1ae9b3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e24a600a7e83b596af53093202ccd22460dbbfd0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4e509647bc5f50b1f1ca59d170f13aefb4be5fd3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-57ca33dfb345d49de4c7f25a5c322a6a1990e42b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-19a6db31efbbab19a77a8c58a24516db1551a17d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0270d8f00dd406240ac1a8af22cc69f69f3d8dc1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0cc40b32053cf13434876829daf8b9af7b9ef9fe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5592dc3687053f39c5c69affc1dab55ddc062a66
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9b63a14f770d5a81b24ff10599f2c3c584966854
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d416b3c77f04074ab8fa3ad45f965fd97dfd6f66
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8a1c901c04c9ed984c733e9b75bc7c5e05172b07
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ce34a73d0001f435e06bd04c628c79960da7432d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d7a9afdaf6912e15f270c8463f085eda53bff6b9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-61c8a58239a3885687c5d1a34a725aa0e429f730
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f620ea9a2d8245a2886c2c9c77fd5f094f4a8f04
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ffa0c2ee3446d01ae0de38121a639933609c1988
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-67170213c85fc79433b6dc6121c5b2afe10e7604
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-101e75efcc1fceba70f59278ca6a816ba00a16f1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cf5f884aab70bf089b0ba170ace089d0ab6753e5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bab6e76f3b0661e5d0b01b8a4932091ddf747155
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-fb0282f887c3ed3c86f76376ddbcc9c3d14f137f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5181cd36e42abef8d7bc61b9fa36e37d5bd15869
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-723b29d44dd1397d89dc765120cb85f63dfd6017
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-63d4faab658daedcad18414f99f3551675a33ae4
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ee8c84b1f08560c0a9f3a695c5dd571318740fc6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cd4feec0cf5ece6ece97eca96c0da44451e9adc2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-04245f5c1560fc68b7531a1c3c0ca1446056e6a1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-92e88b8967e20d8079ce26d4c7c400befbc3a040
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4c52be27e9db3f41c8b5ad5aefc32040471b20c5
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-de9cde2b2c3203a1d7cd50c3954c0aa441f23450
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b6a5c99cb646a8b53030e0b6aff3ca62de3544bf
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1a4107dd6f6ebbf533cfb7a83ef823e43b5054ec
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2bf270e2d8e7f01da3f0459fd6584e6190c9c20b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bc4d4843d37a6afbc1737fe6825372c84a72d2a3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-95dbb5a611b1234117d97a41979f2ca6864ae00e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cd50b1a6cc4811b03d615d210a0359f446b1a7c8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-24e14a7fd6154c9a935bfc618e4ae31ea9b2cc7e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1da0ad9467ca82b2b448cc1bc14865caf975a24b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-242bbf31baf3d252aedecd53979e4b71cc745d8e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e8c40a94cdec992494462df29169c2c713ce8f92
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f6ee4939b3e5a9e3b82b50f04986331c9c4dffb2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2c04b9da5b5d380ee9f13869900c77da7030028d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d8cb0769846816b2419f259bcfb18ec70608fc34
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a2284c84bca87b41186bf3e1aee962f7dee523c2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c671760d8b94b8872006100edcfae7d329e53042
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-75df5106e72b8ee9b2f1c08d80bce29134bd1e9b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d434cc0642378479f9729b3f083b73cb347d477d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-04eef14ed4b48326476dc1a41ebf2401e51b490f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4629a3c113ccff7d7d5207e02d9ffd1a1601a594
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1b35d509a5c8797ce316f2a3a2ab24dabc4dda22
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3bcad4a801d130f82804a7df44e22b36c8fbcca1
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9025eb21c464300145091e100d1341626d9c8c62
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9097063f14b05e9782c75c4607eb6f9499d81507
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2015efe45fcc86f5eca7b60b7d610ec7d5f77167
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f6b8c123f95fe7e19b41d0573290ec4f5a96705c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1364ee1ff8416b9751433ede4c543f3179c6686e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f4a2495bdc092e40bad78ba4fa051696ba45a47e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c0348ec918a8eca0ffdaff5768cf6df563e91487
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2ed5a3faaa61cff4d4302a6837de4bf110c9ba6b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-15d236743b77c31d4d98f0acc61b6e67c6b66e05
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1d2588df6e28687bc0d16072a9a6ea40cad6d5aa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a79b2dbf88fe7236c190aaeb93b2d5dd2aa961a0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-872a9fd9dfd2a5f00ef220e0beec23f568a317d6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ef1de54776c8eade681e83f62a6e975acbf6745a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e4f9841da6a9fe512dd3cf4594859ca2e74ee5b7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7014166e45cbaf5b20f7a93f49ae12ffcc2f5b89
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-be1fedc9fb07d5ec6fd7dfc99bb5a9e8f8a5b7ac
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e982baadb97c8930265cba0eaac7045b4725f669
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-95447d946a51ba1d6614df6588269fa34e3eb0a8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-96f90a5a01680d1724ff290dbd21943f8d6e5da2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-38da91ee57926728c797704206280db2091a7462
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-57806b10e86e2bdd87656fb8c707bbd0c8829688
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-778629c9fc01e29e63495d7d1b0eed55801383f2
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e761ed658fe37704ad2c86b9df47ff495e9cd32f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d9838d70e7f97605c1dc5077f6e86ba755c9e106
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1636ed6f94095b5f438bc5c43e75d5ef2e63e3ae
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b4ba81da6e79ff7498eb34b5d4dcd792ced3749f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-18594d8a0d2b63f89547386f4b671755e63afd88
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-dc0f4a6d11b4504b4d53613cb4624be1296caa70
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a6dca51b94b6a855ec51b5041db8e861b046634a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a35696ccbca284bc07f49814469aa72d69c2aa80
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cdf02b42a506f5af9666f63b085277f7fcf1b466
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-a17c5a2e53602f9189e4a993cd32023e58ce24c7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-db50db2d8f15235b08fc8fda7cf94d96ce43623c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b2a9fdf894f84b9933b54fd5f6ec40c546a6475a
SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1-257a638f78de4aed289ac7c2fc774aedb993e635b5fa658f8a8e9b5d579a0acc-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1-d857839be011f2488b9867ac29e40f567648e06c4fd85238e1c35ce9740d536d-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1-9b9382d07cf07b94265654be747d27b1cf1c757afb14ed7f0fb7f8d3dc4c6e2c-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1,GENERATED_FROM,DocumentRef-kubernetes-v1.23.1:SPDXRef-Package-kubernetes
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm64-v1.23.1
SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1-b93ca430dcd6f2ac4c27e3752ea8c51db2790dbaf66b3d1505baee09511239ef-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1-0a04e8dfa9c766466eff3059ec1549eeea7c4b251b10a96865e9a889ec8d4682-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1-0176aa66ff85c237e0b9c2076ec78550fa043e59589f00c5120124570a8adb56-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1,GENERATED_FROM,DocumentRef-kubernetes-v1.23.1:SPDXRef-Package-kubernetes
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.23.1
SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1-2ca820743ad3791386c96cc6079d028f806039a66d86fe332bdfd8896b1a3131-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1-81a5c87841034593ad365b74ca62ab68098a5ba88dab0c6fe2224d58a1310a08-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1-856f5d5e580c8373805baee9b6ef32ae862474f74c424f3b7af9d7939a9c9e9f-layer.tar
SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1,GENERATED_FROM,DocumentRef-kubernetes-v1.23.1:SPDXRef-Package-kubernetes
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-Package-k8s.gcr.io-kube-controller-manager-ppc64le-v1.23.1
SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1-c3db737604fd48418d5c3d52a95770cc05a59ecd8848b005541329d0af3c58a7-layer.tar
SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1-ad6b4d3edbb63cbe1cd07ecd04a4c350391b7594843be1109dc11d6c1f8f9938-layer.tar
SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1-b5c5103aead28f332de4df7d7ed9f5b73d75687722c8fdf1ebbe699f30ea9cbc-layer.tar
SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1-d7e91d446d95835599e52c711fb712300d4014e4c1bf21e7ebe57e85438f764b-layer.tar
SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1,CONTAINS,SPDXRef-Package-k8s.gcr.io-conformance-s390x-v1.23.1-e6753483506a0cd46dd42186b3a650fa27a194121a717410e5aacad87a23bfac-layer.tar
