FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/windows/amd64/kube-proxy.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kube-proxy.exe,"SHA1: 4ffa2895571b4ecd3fe0e45cedc77bc40e0666f7, SHA256: e54f662780301e172a053e71421f42d5859d0d108480fb4369077c094f638c3a, SHA512: 15df467f4d81a51e9ae30b27bbe99559f757e6916742e9c774713176636e9a20f6cd390cc72b5f35e5bb0e8639f599a62973e52595a014f9352093ee13b607f0",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl-convert.exe,"SHA1: fa31204062524c3fa20dd679bcdda01b293f7f8d, SHA256: c8a19e6ad6a623781d2d81ec3eeeeeaa7a20e0ccdc1e12601ccb356f1dd85275, SHA512: 44bf07aa5ac5d78a8f835a83fbb8ca7d78b09584533b961d31e62b754f22aa913b65a8e6c577767640d4c09793a38d871262ee2e64b61ac9873c0ed0cf19986a",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/arm64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-arm64-kubernetes-client-bin-kubectl.exe,"SHA1: a6e4f3b4bf72c4edd9e94f935a018cfd9985a687, SHA256: d5dbf721916fcb17f40734b661ec4ac736a8aa0871de28bcee8c112543f6fbc7, SHA512: 8c81943fb5b97255902f6c91fc632ec18d67069a29d5080408c9cec2961c9b09e1d4ebba23156888b2c9b33a2bbc44842f99d4e75dd38ea3e12251968da420b9",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-client-darwin-amd64.tar.gz,"SHA1: 3253413c25b9b5313004c618b8cc6c10ea49e22f, SHA256: c9536dad07401bd4ca6cf9a6712be470715ba4be0bca39f5e6de19a05be276e2, SHA512: 52fba6e9b2ff27b673485661e0c93d163b3317dc034990fc7460cd301ceb28a453616fc5ce8bba6dc9f8031d4f0966976bebaedf96243bcafa5db0d8ba4f8e70",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-ppc64le-kubernetes-server-bin-kubectl,"SHA1: 77275529b33f161fd4f938c99e212dbd39782657, SHA256: dcd25f8f7d18d036bcfe67e1cee06d18d744b68cb2918bf38d1ec94d873f33f1, SHA512: 9a437eb0e66b2967117c39c7bc21b2aecf8f7d1478fc717465eed3120fefe2f2154eff70a642600f3c68aea407c8f2b0f88adec68f22da762d741f1fc4532447",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-node-linux-ppc64le.tar.gz,"SHA1: 7962fd0ae68333f1fa6f1332a419c3851fffecf6, SHA256: 5e2b6bdf51046a79220328994db8fd540ca5ad79228686b0190de0034bf8ceb9, SHA512: 12f2f16b57abfdaea2c35652c68d60833150a835f11d50a787898d7f178b1bf258c26f14414bbb165e3782e30687e0f373ae82d85e888c701a53d66916a6d432",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-test-darwin-amd64.tar.gz,"SHA1: 9d471274c2626f8dcf0db46484d04333e0ff9cb9, SHA256: be5b132be0c2efc4d68e98744b872d30fc7346ce1673a94e7a9c8c22f6d71540, SHA512: 7fde4b7bcf7297931aa2b3ed59e9bc090e60b0a20983138bd4e2889ccfa3cf418134d35f2ecea6d3e0c5208d8127e0ac23e09e2bf3166630a084daaae2b35031",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-log-runner,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm-kubernetes-server-bin-kube-log-runner,"SHA1: d0d4427c547929188c03d9a7622bcb3c62291d40, SHA256: b795420c73b297e17967dfc7aa12faf8f65907b7152c94bb47fcbe7ffbbe5a07, SHA512: 363fe0f9957d5ffc110c2ba906e467c3db4efbbbcb74e626da18a80fc8a10613c03d939cb5eb62bd166f8eb2a296d7c425b1a6d9f56bdc9642de3abb22b0885a",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kube-aggregator,"SHA1: 4ecc79e3464edbcc7211b96cd474a73755d54054, SHA256: 7799fa40e28488f0faaa78355d132e7cab6ba9d08aaf57502a4f14622495833d, SHA512: 4f4bf24fb6fac4a89d70779bf7c8dc3b9952d57baf89e77af3a5a9588de8338249395a301fbcbc2257103d09df2197e6ddd48f1e059523cf1e840b32a195b32b",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-node-windows-amd64-kubernetes-node-bin-kubectl.exe,"SHA1: 113779395f78438029f234d6fb2e9a1a4a7254a4, SHA256: 0c4711ace33ae7339cf8677af2b66b86ca40194833ec8442bfcfe3dc06cbeff4, SHA512: ef742cb2967f5fd292fb751f335eb581ff0524bb76fa936007500d58700176b48946fb9e47c6e9cb0f4161d7885954e8437dccbeb1ca3ec94e0b3e904b2c314e",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl-convert.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl-convert.exe,"SHA1: fa31204062524c3fa20dd679bcdda01b293f7f8d, SHA256: c8a19e6ad6a623781d2d81ec3eeeeeaa7a20e0ccdc1e12601ccb356f1dd85275, SHA512: 44bf07aa5ac5d78a8f835a83fbb8ca7d78b09584533b961d31e62b754f22aa913b65a8e6c577767640d4c09793a38d871262ee2e64b61ac9873c0ed0cf19986a",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/386/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-linux-386-kubernetes-client-bin-kubectl,"SHA1: 6e486bb0037edb2089de35a7896c1dda38624c1f, SHA256: 2b5fa1adec340612f7ff12af3980a2af482116c9e72eac24b5155613228ba307, SHA512: 3be7f07cc053ededdd648508e63bf40f6702dbcea309a7cee1b98a99db629a71187d31e25cbe590d04f83c6371f02d6c9f659c7c42a35296516824f338adb042",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubeadm,"SHA1: ec28cd69a0a23e7623dfa223bbe1ab2fd5ac118c, SHA256: a1cc58d0553eeadeace63cfcae1121f31d5ab693fbfa1f26da73c4fbad3d0694, SHA512: fcfd5ec8a0e34c939187cbb8747b20c540a2fec5293bbbbc9d44321e34d80b471aa8e644e8aa782807512d9cbe1e4b328aa17e2fc1e6443277e8438745b4584d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-mounter,"SHA1: ef550d3d3407f73201d80cf4dda4b543ed5672f6, SHA256: b0eac5d1ffe515d98fdda6c14ec6958c39f60bff8ae71a3d5eb23e05d22e4b11, SHA512: 928ccede32cf22268a6894cea6db922abc73f4dc6734c63960f84a5956ef4197f071f9278708fbf99ab9ec0090c23c63fa81cfc23a35a7b9940595790eb5d1ce",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm64/kubelet,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-arm64-kubernetes-server-bin-kubelet,"SHA1: 7cf4185fa16bab96213aaeaa132c632b7396a478, SHA256: e3a93439a1b3ad15538a182469b04ff710c936c53ae2539e2294e1d64851c3e9, SHA512: 39663b2286d49e88f7b9ce2a73e994494d56e126ef9ec7bc718081638c4eb034e05b413e7fa032e4153e3bfbd634570c71f35f23648e844056664f89028055c8",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-aggregator,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-s390x-kubernetes-server-bin-kube-aggregator,"SHA1: 559f9611c7184708f6ada9efbe494f7308a845f9, SHA256: 215beac9ca2384c2db6b6ea7a532a57a7582265a86802d0ba7b7f1bd8e556b68, SHA512: 312674e494a91bd6bd181da8d0c1bbafbb07a3429cd3c3a0a6ed002f9c773144c94010bc31667fe877a150e44c59d2cedeb53f04c91c89d9760eb0d7e7e8c381",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-scheduler,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-amd64-kubernetes-server-bin-kube-scheduler,"SHA1: 7912f470f7c45ec42c17d9b14bdf051a0ed4ee9e, SHA256: fcff686ad467730bce587c9fb9d98a1b31720773d3a01849e4bc0ff276080cab, SHA512: 1ee971861addd851a9518db62a0269cd0995027b8f1a608b1f59b2c9de8ce38f7f63b68a4830b8e9808b0662bf0b1559a2e425f994ead20d030ee1a78200e1ba",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-server-linux-s390x-kubernetes-server-bin-kube-controller-manager,"SHA1: 749c1b898e03b466ae5b103ac4b49ec9f7d8c3fb, SHA256: 9caf853f626630ae971bc799bd560b4b8fd5e88d5ad00cc0fbdb3a8316f9235b, SHA512: f21b64dfe611e42af24e45c1ca29707c359b11967706a49f9de82e01193b65f6a7a0d61cee819f0d32dacc6f6cb34adfcc78bf392faa3056018d77bad415bd95",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-amd64-kubernetes-client-bin-kubectl.exe,"SHA1: 113779395f78438029f234d6fb2e9a1a4a7254a4, SHA256: 0c4711ace33ae7339cf8677af2b66b86ca40194833ec8442bfcfe3dc06cbeff4, SHA512: ef742cb2967f5fd292fb751f335eb581ff0524bb76fa936007500d58700176b48946fb9e47c6e9cb0f4161d7885954e8437dccbeb1ca3ec94e0b3e904b2c314e",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/386/kubectl.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-stage-client-windows-386-kubernetes-client-bin-kubectl.exe,"SHA1: 75b9bb67a34268bd0f07c83f0f555eaad2e306e5, SHA256: 957d8ce2e8c6e13de7dcdcde3e6aad3d3f821758206925950ba519e2584bc1f9, SHA512: edf277566b0e58dd0c1043e7cf8893794165d969900579b16facda325ddb73461f99c8f2a16a91a5faf721b2989a239a0415190f4cb3208d00dc81f35c24646c",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-client-darwin-arm64.tar.gz,"SHA1: 0f6464cc2f53fbc20004617ac57dd105826e2754, SHA256: a84e361001123894d212478372d45f39f25ba59e72632cf4251599380c6b5361, SHA512: 4fc2807ada2aa2987f6b84520ca5febbf78d65bea6b58851fdddbf417a59539a0276bcea157e1ae81be0fb87832fea8dbc78b6fdb07fda71920aacddb3705e67",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-manifests.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-rc.1-release-tars-kubernetes-manifests.tar.gz,"SHA1: 47a594f230e76e1323497453d36cee30a132e953, SHA256: edf1f653fa190947ffbb12ec636d9f090f8813b2b8d9a4011468bd84179960f2, SHA512: 5aeb8a9e1e741528c74bd3c5870e331550adc51575a78c74f0e37a85e501921b746c32a4805ad0afa7e058075a4eba40aa4b44aa2d1c6314cb08f066ee07616a",Apache-2.0,NOASSERTION,NOASSERTION
