PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.27.0-beta.0-release-tars-kubernetes-client-darwin-amd64.tar.gz,N/A,N/A,N/A,N/A,N/A,
kube-apiserver.tar,SPDXRef-Package-registry.k8s.io-kube-apiserver-arm64-v1.27.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: ac98bee2fe6123e6a38521ee75de13df275a9b4e, SHA256: 82c6a13723ce8ad4307993534436d3223c0a9348c3c314bcded01f0f9d54cb29, SHA512: 75802b3324bc105c75418c880d3bed7f6c0d3840335f519ee5fb032dfcd7a086f259129c994cab8e583df172f5317849762c159853f14145d9b7ec50ddb8534b"
sha256:f1e5859e2f1525569076866ff773e5eedbb83941ebf919fe13a7ce1f05fd83ee,SPDXRef-Package-registry.k8s.io-kube-apiserver-arm64-v1.27.0-beta.0-sha256-f1e5859e2f1525569076866ff773e5eedbb83941ebf919fe13a7ce1f05fd83ee,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 6649804149878a92c5a541ebc391ef8330e1e15b, SHA256: f1e5859e2f1525569076866ff773e5eedbb83941ebf919fe13a7ce1f05fd83ee, SHA512: 39ae3a5446eed5a223541ab9b6764c2d026f7d08140c6c181cec0c374bab6b0f08cb07bc51faee8ef68857f2ffb6dfb8947d9c2da97fa7d3c01c9fcf739a5372"
sha256:7f0b699cd89927c398ea5d4d5e35b8c5884853c96e9a8be390abd5da1b5e4622,SPDXRef-Package-registry.k8s.io-kube-apiserver-arm64-v1.27.0-beta.0-sha256-7f0b699cd89927c398ea5d4d5e35b8c5884853c96e9a8be390abd5da1b5e4622,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 3bf7d0ed862f0a6d3fc868b57537eefffec0a974, SHA256: 7f0b699cd89927c398ea5d4d5e35b8c5884853c96e9a8be390abd5da1b5e4622, SHA512: e94f7f3b0cb87bcc6507d58660e792c58b458e9b90b3a81561c3a4179ccf67e9b69a07b45dc9cbac509bbc4e2da99be607f13ba55549ead9b84e3c5c8bbad3c6"
sha256:2bc604f6794ec29bff502d0c3b3fc3bb76b3456938e01653df94abfb2d142a44,SPDXRef-Package-registry.k8s.io-kube-apiserver-arm64-v1.27.0-beta.0-sha256-2bc604f6794ec29bff502d0c3b3fc3bb76b3456938e01653df94abfb2d142a44,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: a3376f9f7ad960df2cd03b806f1e754127f506e3, SHA256: 2bc604f6794ec29bff502d0c3b3fc3bb76b3456938e01653df94abfb2d142a44, SHA512: 1e88696f3bc65b5c83a0851315a2a71ca6050637d41c38573bad2b3fe15a02c4e23c995bfd8c2d63d39832d5f40ff89af729972f46f404e8b533d05c17710dfe"
kube-proxy.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-ppc64le-v1.27.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: ec032ae48c79c2bd67b01a19c63af9b038b480ce, SHA256: 937cde7d719126047d5c970f4ba22f5774b39a2f2cd06fa80ed4f8e0f947d709, SHA512: 1a24250f9a14da123a7c14618203eb0be268c7c1fc2b4d7571044e2e258f19e12e7e3fdf2c05f614fce174832716a36949be1bbca92c21050dad9a85588d48d5"
sha256:33406c91550e5eecd1a437bb187a52afb7de43350c2e12c035831ec882a44c4b,SPDXRef-Package-registry.k8s.io-kube-proxy-ppc64le-v1.27.0-beta.0-sha256-33406c91550e5eecd1a437bb187a52afb7de43350c2e12c035831ec882a44c4b,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 22035ad3da71585d2a7baead61d6ed4573dd1204, SHA256: 33406c91550e5eecd1a437bb187a52afb7de43350c2e12c035831ec882a44c4b, SHA512: 2d650a2004dace6acbaf4c9b500430976b94a5d5e4e191c6f2c2668d79f04fb8e102bb8ea32783cfcf6cc4e939818dd22d3fc7c1ecfa723b41878f737ef9fd37"
sha256:21fe9afb058c334c4c2cda21024b45998775ede2ba1951fc5e7e1d8f864e1aa4,SPDXRef-Package-registry.k8s.io-kube-proxy-ppc64le-v1.27.0-beta.0-sha256-21fe9afb058c334c4c2cda21024b45998775ede2ba1951fc5e7e1d8f864e1aa4,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 2b4dcbe0370768f9ad5c090b16dbb85d5f404653, SHA256: 21fe9afb058c334c4c2cda21024b45998775ede2ba1951fc5e7e1d8f864e1aa4, SHA512: 0cced495e754136049647d9485df5ee859dbdec8ca9e58f6c538882e7381acf9ec1a4d7f0f6e143a989b821c5ad3d0b2bd001bfaeb72e5bf49744dfc22573eed"
kube-proxy.tar,SPDXRef-Package-registry.k8s.io-kube-proxy-s390x-v1.27.0-beta.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 52363a2b500011d8717fe94a2033cc0409911911, SHA256: 78ebf840a06fbae78deb37b9cd03cedd90d98b1d97d5a2d53e0b2d4200763f8e, SHA512: db5c33bdb687d3053a7f71a2467614e985b92580a669731d18b93cec2383815d66d1cffb4caf1f80b4f4255c5cb5e7d50d2626c7d6c90aa515ad05a16ebc5c41"
sha256:4d8873f0a0b9cfde79eee44de1d7a39f76d58fa8055f3298ac294c8f2a82fae0,SPDXRef-Package-registry.k8s.io-kube-proxy-s390x-v1.27.0-beta.0-sha256-4d8873f0a0b9cfde79eee44de1d7a39f76d58fa8055f3298ac294c8f2a82fae0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 89fe1a88f905331cedf825db05117e5d1759bac6, SHA256: 4d8873f0a0b9cfde79eee44de1d7a39f76d58fa8055f3298ac294c8f2a82fae0, SHA512: c31bf618f547c50b3421a1dc5bd639a50dc672aa2f3616084af1d08aa904afd6e18f65a906767bdffb8b0c11b3763f7a52fffb3f07e1f5cc7e1c8a89c6a956a4"
