FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
kubernetes-test-linux-ppc64le.tar.gz,SPDXRef-File-cfc828482c30026975b9e1c56147ac6161209278,"SHA1: 81ff07bfd373b5b9806007059a935483c5f15a72, SHA256: 094275c986d9472f65db98263e04c52e2745c2f7092b7527d6b60c0f38c6b408, SHA512: 3eeec90153d75a7d704c88b6ab9baf45dd01d43bb871e718cf3bb7e8813a5a5c6406c59f26857fabf02980b86ee222350dbd08a034f9ce89faea2f7a5856e95b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kubeadm,SPDXRef-File-35d6bcb8a968f05b15f69cfbc5ce7999a397261c,"SHA1: 6deddeaaa145a1fc7e079c4b4cc809ccf6cd4882, SHA256: bd00bbacf80c54fec0a3570167109cdbcb093d753f376e4329fa2d405ad63cb0, SHA512: d826715e2c54479fa7e0824a50af858898b05c9b2e174fa4a4f0907d6fc4be986934b0487c2a466c1ddd1eeab2040544a5127881c2b76c6fb1cd67f54435f224",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-arm.tar.gz,SPDXRef-File-2a3afdcd3f3b0d759c728aff0e1b75a0bd5601a5,"SHA1: 6c33896dcd3bb4eb589213f079b78738cbff3813, SHA256: e0f2267c666650a7f3cf9ea08e877deb0752276d4c33bf93d0f6e52c2255f488, SHA512: d38cd4a06b983a7253d99a6d927c40cbacc636bd73d33172ee03cda502f806638d3cc6f096bc13a55a2faf11ab3e85d77dfd20559e2c880cf54f45ba0875c75c",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-log-runner.exe,SPDXRef-File-51aa6394d69b950c294ce268810fef681f1e6473,"SHA1: 1066c007277aa3b906b0a8f128096a1e773bb950, SHA256: 65bb0ec2ea4b1a0f86bc20de48bc82de63e48460c95887a89b0a7efc3a9fba8c, SHA512: e7d7e1f88f04585ab625de475c19de109c2256bb27e0e591cd8c202cdbc56539ebc68c5ea3263f8b251b598cedf2b43b7833d0d7ec0a79593760bc900c54094e",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-aggregator,SPDXRef-File-9d4fee757f8d7cef52b0e1e12903259f5e2b633c,"SHA1: c6aafa14937be423d197c107c810733595b7dc0b, SHA256: d2c2e981370c27720a01d5a0866198ced654842c33eaaaf9e4cf5c3d29f9a6ea, SHA512: 8e3a9f2b03dd956c60e37e8fc9ad473dec4edb90e1b50622a6f08865b83f293bcc71d4ddaf815ff4c8bb3dd4f7d1f7c1a485647c447cac9951667f9d7cb39b13",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubeadm,SPDXRef-File-f6be773a0b16f049664b4d861cd8d0659824b456,"SHA1: 760eb8f492aa799f9558e09aebaf7b760af6db79, SHA256: 6350b00fe23dc5939db65f55196e85fd9e22fa88d6390cf2ad5c46333b5c8764, SHA512: 89114da91dfee2269af133a14944709f64d1ebaa24a8d5c66526403aa1d4da97448adb20d2f8d7ef7c0e14c416e6f1c112bbd0d934dad78c53861b97a469c41c",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kubectl,SPDXRef-File-861788ca3fc5aedef9464d06915a9208ed1f75e0,"SHA1: d670ebd28a98aedab511eba30889cceae5c29f68, SHA256: 63302a4bde7d4442631d4a3e56b399935565977bc517e7fd8e360a9aef1bd465, SHA512: 16fca717697574eb74bd4d16738afe5bd92ec53af5c2df652236f9139692253015771f6eef013b5aa15e04a5f0a71e79110e640630fb39d5c9ce44e015ca7c4d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-scheduler,SPDXRef-File-07db841af689061ba1c09ce599cd5714a5cd1ab6,"SHA1: 3d7107103ba49873bf418dc5b220337727dd04db, SHA256: 7b31b31a9838c7095f3baa4da8a08f600df8ff71a52733c36d49a475fa45c913, SHA512: e9eef6cf5606760d801b9dcb7d1aec1aac232a65f76b9b6e9e9e55f634d4c5a4e5894e176e2f5836d42fcdb20f61c7c164ec30e490a07e539322e0146acb94ce",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/mounter,SPDXRef-File-45235d340131cf0889623ac79c6a70d5e1750a53,"SHA1: 211638baa86c05e628de32390517650918153af2, SHA256: b2c9a8a143bc65af751ff875fb80a5ac25ef1945289718ec57f7d8d28d5693c8, SHA512: 3aec909ec1901d7a5479727b690e4384d5a80024d1df784f5dfae8502e9969534ad4cd684f82d8b90e2a048e70a545dbf0904519aaeedab3543731f0754d5437",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-portable.tar.gz,SPDXRef-File-6a46f1529aba1e49b1d25ffa28b78495bd4679ee,"SHA1: b5b49f109aa74052e1419dd7f37ed63713627c3e, SHA256: 4e735150e7017318e6bd70684312ff36dcd63b90f12968d3150249085677b6fe, SHA512: 046d7e6c6c1c65e37ec8209f4ee02eb1a730761bda1a7d5e50e332062693bbcd9f4e1852c35429415e0c29bd91b23efbb16538546fae50b313b99f8a2fb145f4",Apache-2.0,NOASSERTION,NOASSERTION
