FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
bin/linux/s390x/kubectl,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-s390x-kubernetes-server-bin-kubectl,"SHA1: d87f7c18218d8667f46b908695cff16a6a0917ca, SHA256: bcdeddd00e249faac3f03dcf16cc2e1c425d3ce215a8dec02fca31304699f83e, SHA512: b8e92bdc7e4743cdecc2d6cc961143f80c8ab19901f2e711c765cce0e5fa554bfdd4f595d99eea219d2f21226454fe5f0f40da8ea0b6438ec2502298d40c414f",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-linux-ppc64le.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-tars-kubernetes-test-linux-ppc64le.tar.gz,"SHA1: fddc497998e36c7e86af2dd802bae24e03b5b46c, SHA256: b7348531e37157dbf6daa84a8e05b49926d2dff5adf83ebf4b3fd8639157ae9b, SHA512: fae0500dc9b60a1c065a9454801dd9b0a992bb509e4d39825ef581d6fab5446927953372e09206e1a98df3983bc3efb313dd5b493166af9feaf25fe6876ba6c5",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-manifests.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-tars-kubernetes-manifests.tar.gz,"SHA1: db45f73734d7388519cab72d1ecdd0a2e000c3e7, SHA256: 3d1ed0788c53532593d68905f0a9ee1a962072e3df31bacfbe9c287bea16a041, SHA512: dbbb01e2c2c0c43f4a1bd3f45795626f68e4a13d19a473ff03a476541713a9d082ffb85ad573fe3512326e559b26685d057788966ef54ee83f5e1e0e94a63664",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-arm.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-tars-kubernetes-node-linux-arm.tar.gz,"SHA1: e5ad164cac62baf5bac3ee2081eb8b433f07d7d7, SHA256: 5129fdeb7e86313f79631d226a3d95625aeb195eced2bc99870e3ca66358353f, SHA512: e2631abb69a80618f4dee64b8c0f769bee159e9938cf623d243ea581a827e94ae300604b5b0bb872c8be453b86970e7afceeae93461f6703a45a37ecab4d4fb4",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-test-darwin-amd64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-tars-kubernetes-test-darwin-amd64.tar.gz,"SHA1: 7a6e27f619d7d29148e59419962c95f5d3362a97, SHA256: 6c6205afa3ffc33403a03a5743ba8fe503c0e8f6640cc5565eb3dde52007eb01, SHA512: e3485da8dfa1a9dce751d9570c33185843730cf71cc075661ac9508d39104e5644514d2dbafefdf8cb9e2d99b51e4cd07836c1a5b87c4f5967a6bc4a3ceed97b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-amd64-kubernetes-server-bin-kube-proxy,"SHA1: 888ca9d049aaf1f2eba8bab307e8b93d2e43a4b3, SHA256: 20837836c2782345ab4d03146c2d3f838d1b68e2a7c1d39af138c568c7903efc, SHA512: f4b49f6665723f3d7793901bfe97c9abe2e3cf4a9c6c1cb1ccffece68ac35eed892973eb4fa8d7933d8e5a51587e8499b2e44210a9464575d2e1637d80dccd39",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubeadm,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-amd64-kubernetes-server-bin-kubeadm,"SHA1: cb6f84eb625cb197c92578df1606f02e4ac84da1, SHA256: 233a89277ca49dbd666b7391c6c0e43c33d2f08052d5b93e9cd0100ee69430c8, SHA512: caad07d19101d589ea4ce55b67469086e41deae23849c6433e6ec716130cf88a96b496f62d190a8d2ba026c0c395d70b66aefc0b6e5ea4daac020954b24a79a6",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-proxy.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-node-windows-amd64-kubernetes-node-bin-kube-proxy.exe,"SHA1: 9e8f6443001156739084d521d14a1f6256724caf, SHA256: b84c25c99a704f448e8c71565975ccaec7a276ad757ffbdfc068da2269701e2c, SHA512: c9c3ce7947760de81a0bdae0a617422c1418599d3401d54994b6c2e3a8f9722b36089d750c0f5523831238b1b1d96ebdab1b6d7245138fa8a5691c558cb17f00",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-proxy,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-arm-kubernetes-server-bin-kube-proxy,"SHA1: 2296d478dc437adafa2884fa556602f2ec8d29ea, SHA256: 377e7ab0b3e773b01cb57a09837d18f47e4b62a4119feb998221f455016bc958, SHA512: d9ae366206b23a8a8e27f0cf6e14672081172309536ed419f6d12c3b494b458e49585bc11f0e1a16a391eb17ca80a4bd6902d1705881a478e55aad19870c5587",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/mounter,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-arm-kubernetes-server-bin-mounter,"SHA1: a46affb1a40b0e5f623efa70e7f3df3901e04827, SHA256: d755eff46d1a7c59305d9791219b7fedf990cdece228df371b540bb4dd07b039, SHA512: f9ced4178d6eea689d4b89251826c948b915d5fc4aef3f1fb0545edde969406a12756d88b427eacd6034562b046d69d6713ee05d850d0bb547021e98c0b0c3c2",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/ppc64le/kube-controller-manager,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-server-linux-ppc64le-kubernetes-server-bin-kube-controller-manager,"SHA1: 0836449eef14e98268f4abeeee20071c65397ab4, SHA256: 449b608316492b96a9d1f49892bcad8e7d38a9d6dfab1b2d1fbf00dd606bb322, SHA512: 8862255cab0d2d5eff74c351de6e6c50daf5658e8157e33d31d65a25fbf52567fe04a184ecef5ac5b3b45f8562f3a8499c3e4df319734e84bdcbf664498183d9",Apache-2.0,NOASSERTION,NOASSERTION
bin/windows/amd64/kube-log-runner.exe,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-stage-node-windows-amd64-kubernetes-node-bin-kube-log-runner.exe,"SHA1: 7bba0862fab25ac6703061aabdcdcef7fde55227, SHA256: 926e6065ecd6cf51182eb161a3e28d15a4d0f79433bc3c0ad37c06d71199ccac, SHA512: 447f931e10e7fd423ec38e9304c60295682badd7624d1cfeb0cc27380528365e872c86996c8c2c392ff41eca3df667288e8745e2a9277f83b4c091831ea52a82",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-node-linux-arm64.tar.gz,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.26.8-release-tars-kubernetes-node-linux-arm64.tar.gz,"SHA1: ec1345653ec8a1d08de36d738161da364a1bde7a, SHA256: ea208edb78a8fc42b3898a28ed671c40d087e1236eaf1867eb8f7b45ed93c46b, SHA512: 722e8ef87b7424c3e84f4eb3b45fe5cc6350651ea3247b1b37e9875d536122580ca84c49732f477dd7ca98e32bf920020a43d505dcf0406524c027008a875802",Apache-2.0,NOASSERTION,NOASSERTION
