PackageName,SPDXID,PackageDownloadLocation,FilesAnalyzed,PackageLicenseConcluded,PackageLicenseDeclared,PackageCopyrightText,PackageChecksum
N/A,SPDXRef-File-workspace-src-k8s.io-kubernetes-C95output-v1.24.0-release-tars-kubernetes-server-linux-arm.tar.gz,N/A,N/A,N/A,N/A,N/A,
k8s.gcr.io/kube-apiserver-arm:v1.24.0,SPDXRef-Package-k8s.gcr.io-kube-apiserver-arm-v1.24.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
f51da61ee8c8162e46d58eb52011d10a0c2831e64e428882bbb41dd953d92286/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-apiserver-arm-v1.24.0-f51da61ee8c8162e46d58eb52011d10a0c2831e64e428882bbb41dd953d92286-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 5c1ae21c263f7455dfe7dc55f1914d46b3c5dba3, SHA256: 85da06a026eb4745bff672ea247c7860f9cdf0442aa5e8c84ad4fd323b7f854c, SHA512: 561dcf8ad80f5660084d9e814d257ac1473faa5701c81be2c977bfafc8d257a58aa663b1a53842375fd74ce9b34c088e693808b2a00676906bf458d9e25e6e88"
0751f04622bebc7780018ae3465950fdb00c81fb6920ad3b83f61df1d678bb26/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-apiserver-arm-v1.24.0-0751f04622bebc7780018ae3465950fdb00c81fb6920ad3b83f61df1d678bb26-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: b5260e72beb378e59ec050189dbc68a7b64387ef, SHA256: 4dd113b2653513a8d12299f9c31bc162d9b914204c48494ff5a1c99c47d57009, SHA512: 5b3d09749ea69790cc1751825cd26e06040b30cb9aa85a4afb76fc9b7a51ecf4b99589932b6b23253c1db22cd397d5ba10948d3f909a0293fd4a2f6a0a95c802"
588307533b6388b8d70e20ff5376c05aa0866d2e9d2041acb4cbe1db6c091233/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-apiserver-arm-v1.24.0-588307533b6388b8d70e20ff5376c05aa0866d2e9d2041acb4cbe1db6c091233-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 29ba4960416e002f1862086d32c9a9ff35f7bf6d, SHA256: 7abd174091d012526fb145f55f07c77cf9c8b99348004005d891e18323dc0c15, SHA512: 8eb06aed15e3babd00430d5373385a35a9abefb80c7ef84fb4a5184f741006e1138eb6cad872d30d26c3e443f4d82e0e27f7c4282a22c87a66ff23d3abcbefcf"
k8s.gcr.io/kube-proxy-arm:v1.24.0,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm-v1.24.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
59f240394b61d60cc5ff82686942ee3cb25075f6454ef3cbfc3d5fc689fb838e/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm-v1.24.0-59f240394b61d60cc5ff82686942ee3cb25075f6454ef3cbfc3d5fc689fb838e-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 793818ea9b305e9356d5ef2abe311506e8e04193, SHA256: d6438ca13c6311eb9dc0818d7ae45cde32d9fb515f98f926971a60e4bbf12217, SHA512: 6a3a794f94bf3f5d4f1ce7511bd439002d46de59e4e07c5b50ec41d2f9ba0497f6ce5a5d0d999b915a90cbe8d8dc8ae0f1f12e15a576d82e21957617b9f9a390"
2c3dd18503bd492caa2f5ba86dc51b7954141ff31ce1c306cecd57e07645dd2b/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm-v1.24.0-2c3dd18503bd492caa2f5ba86dc51b7954141ff31ce1c306cecd57e07645dd2b-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: ba1ca4e04890855cdf1687cdba72be2ec440654f, SHA256: 4d263924b1eaa9dc883c6b4e49f039ec8973252c593b955bb8a47879e440047f, SHA512: e460cb0f8d04bc65ef26746070679e1e3a3d40db29ffdea48b653085b4906dc1e67fcbcf6a3d1f1fecb2196c3b404aa1df9d2d42194a3384fc4cdf36fedc6366"
ada1af5547148bf4090aae496ab909c342aaf3a60eed10d948263bb75e5d8af8/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-proxy-arm-v1.24.0-ada1af5547148bf4090aae496ab909c342aaf3a60eed10d948263bb75e5d8af8-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: f5374503261c218bda9178563d42c6d0def0cc1c, SHA256: aa09e31fce66e448aa1199d5cea8f9b2be568f934d38ff6f2eabd96afd12a26e, SHA512: e55fc9b80d659ffa0d71cc43b05d3f96144a7399f2e588257ac24ac8333ff558401500d43da60d684f528166292264331fcec8fbe29ccea8811e8a45fc5c2a97"
k8s.gcr.io/kube-scheduler-arm64:v1.24.0,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.24.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
5b04bc5b3a7d4e1f92402df7619e62f41c8f9227178f8e22ba32f12babf1eb70/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.24.0-5b04bc5b3a7d4e1f92402df7619e62f41c8f9227178f8e22ba32f12babf1eb70-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 32366d02ccae1439220b712af66b4f2ded969fe4, SHA256: 798afb9dcee7e7c858b6f109d8bb3ea6d10081493703a6b77b46d388c38aa8f7, SHA512: 3568579471da03f9bb827780f626a0bce35dd2ad111bcdfa8db5c88a3739486506f53222b7d90c2540ac399203a258a0122ffc9fe0b3b60f0ecda427d86b1625"
8e695fcb24b16090bb21844cf07677b75bf6e70c62626e8d9fd931ff01da0016/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.24.0-8e695fcb24b16090bb21844cf07677b75bf6e70c62626e8d9fd931ff01da0016-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: d28cf9c40560116c174fc1a60641a0182b9e975c, SHA256: 97fac6175eb34441d3314e7abef47901ba11138a8fc468061f9867ea6236923a, SHA512: a5d763dbe490644f2baf604cf230de6c63e2214a65d8ea0baeefcd01c9d02157967fadd0b7e7a1d29c5e3d5e8173594b72b3b0db8e1b2cab49777a4e14c6db29"
6ad1a4a733e8c330f60dd36d2159e77db41af71125e84bb9ab2de0f0208aeb5c/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-scheduler-arm64-v1.24.0-6ad1a4a733e8c330f60dd36d2159e77db41af71125e84bb9ab2de0f0208aeb5c-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 33651d9a16530263960518af2fdb6208464beb57, SHA256: 19b6811cd77d409afe98b323a159b41605e465a0a5d7bd996255663f97580074, SHA512: 12d3e01c2e69faaa8f21680c04b1f89fa1955df64a7a1d7bad1721b9e2b367f63e80c0a9e37a67fd8c94e53bae285c79aa1534d7984538f8d87ef2cf045442dc"
k8s.gcr.io/kube-apiserver-ppc64le:v1.24.0,SPDXRef-Package-k8s.gcr.io-kube-apiserver-ppc64le-v1.24.0,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,
e1f70583243497a2d506c573adf6f24ea9e86a202edf5e10c9d3fa7c532cec24/layer.tar,SPDXRef-Package-k8s.gcr.io-kube-apiserver-ppc64le-v1.24.0-e1f70583243497a2d506c573adf6f24ea9e86a202edf5e10c9d3fa7c532cec24-layer.tar,NONE,false,NOASSERTION,NOASSERTION,NOASSERTION,"SHA1: 276ca1ca7aa1c0764416b2033cec8e39d783003b, SHA256: 3c4322d3bb51496602fcc3d30de095a2d4c85c53c1a04a265454d6ef1f66eaa6, SHA512: 092a87db5f0be441ed93eccced293d3c04a672510bb40d572902b3650e2a738dd36aaeb92143622c7db3087296e32f67fe7b0842039b92367333bd40dcef7f8a"
