FileName,SPDXID,FileChecksum,LicenseConcluded,LicenseInfoInFile,FileCopyrightText
kubernetes-client-linux-s390x.tar.gz,SPDXRef-File-bf4fa2feb017e4526125e52a3a38d9d297e3cd3b,"SHA1: 629b95b090baec8b6ca72105b264af66b207c98d, SHA256: 6a2f80c139808fb90de579117df3c692ea0afcd4b0591d6f6c1c22960ef789de, SHA512: 4425be7818111e0c4455dd1ecf183db5c14730b0f6c3ecb33282ab50fb8dc6093849060a701f1c5de8ec374bccc12f4ec800f134db64f7b8529906d7c3a07f3b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kube-controller-manager,SPDXRef-File-7615ccc22c437c095579c663426be63c23a9a30f,"SHA1: 4720d94a8e80d6b75a426210381f556f126e9064, SHA256: 8b174b06376e8aaa5aca7c57a686c966aa679961e08bbf5783eef6334646c965, SHA512: 6909beac32895a6b0908da88250ad124741892fedaf41b49dc9689123bd0da1ff410a52d1a398b6af0aed502c8b7e446b16a700c16cd03213c9017a950e9c8ae",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-apiserver,SPDXRef-File-6279536caa28f324c921ff103ae11517dfdecd3e,"SHA1: 6addda2bce23e75d2dce318563bfa024b7762282, SHA256: 7289e9c746147991942aa02a85efc6cf3bc9cbef19164d177f19000ffc07232d, SHA512: ffadd66972483b5aad194b43cbca7d47ad6267ce95d6e784d8a1aa2486cc91d9ca364f874a349c0d0fb94ee187115f9fe68f43c077a52219c1bfc72fa8999af7",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-proxy,SPDXRef-File-c20e53bd8348fd38d212706da057d36d95e37bce,"SHA1: 616c2452bc1d8bf9e6dc7c4cc2aa04acbf3dd755, SHA256: 580014b827106f9e7aac4e4d1a93b9763a2cdec23d1bb9bf603e8ef1c2027af2, SHA512: 5ada3035a481f671f5b672b8968b2c7aa640d57b56ca36d3f4a7760072cfb12c1c6092acde64a5a72a6eb83991764abf63ed8b195134625e9344b22267f67421",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-linux-386.tar.gz,SPDXRef-File-5aaca1006637dd68fd27cb1357199ee47483a6b7,"SHA1: f57f43b8d2577a575af9014ac9e0a19266a8b767, SHA256: 4cb7949030e1f31db1977e83e147090f246ba3361dcc0703ad631fcb86853dd9, SHA512: 239ee5f36f2d74ee6d9a82b454e53ecbacd8ba75aa5245d586420a0945c10f8219ba20322ff8ce54313939b1a2516cee42769a4cb69a88f30683c8af0f4f373b",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/kubelet,SPDXRef-File-d68a2f2bb38722ca43a1ef9ae52f0376524cd103,"SHA1: ef701bb7025c26545ec0810ee2aa7608dad8f264, SHA256: 7653ab66b27ce4607d0ae9f10e1ce26bc95db949b6e8f1af32c3ecbe697134a2, SHA512: 382f48202f95c2744bd5bdbb8ff2b62661ddfe0ae6a9f72d5102ec3c5e62905a94c89950a60ae462f8f3f14cb22ad6b5e49ca6a7881c3951d80450cdb7803c2d",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/amd64/mounter,SPDXRef-File-c5af0308f3d30ece8476a4cfdd07df6161671572,"SHA1: 9822c6fccc98a577a3c13b52bc01b5daceddef68, SHA256: fe910aca804a713115dce044d54c2f0369aa5bb19fba90159e210955356ad737, SHA512: 1a86afde877622b98d203326129838489aa690671edc38ea066eaac3cfc86e22adcf65f326f498dc3cc1829683e20518f6c0e93e87fc7869c48aa50a11471b46",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/s390x/kube-controller-manager,SPDXRef-File-d10c6b55020378cb17518814cd4195ec5eb7ee39,"SHA1: c66ac8fb8816de22d91af230fa1a16e951512fac, SHA256: fc9b1252f8303c346936fa32ff642c4de72054f0979341e2aefab909b890139d, SHA512: 6c533a1211aa2f81b0d148fa104f9a8a756f2403099c8c4347f8203c7ef2e4ba744ed89a7b50e569d1ec931e91f9962140cad65ffbe46691b6c0c5d21324e36d",Apache-2.0,NOASSERTION,NOASSERTION
kubernetes-client-darwin-amd64.tar.gz,SPDXRef-File-4d639569edcb72533d3ef25645be7db5d9aaec0b,"SHA1: cada6ec8e6c981e77686d2d408d082aad1a96424, SHA256: 00d1ac6c271eb7580cb3b27e6ab1ec8df10953421f33be95c1cb887f69d909f0, SHA512: ecbf0b24b0a226154d6a84196e85270958672ec38943ecb97691b985d93d7392e7b677ff83a29947c863c78d1df9b134023a878311754186a776035356672e93",Apache-2.0,NOASSERTION,NOASSERTION
bin/linux/arm/kube-scheduler,SPDXRef-File-413e13f8edaf6de2e4ff2bb2118d6f86be07cb01,"SHA1: 5ac5a98ce9522820a3fa11ccf13e688c78a25715, SHA256: 222514ecfa409c4f91e78634b4d48805c6ca2ce7f81d3f7328b576de4e66ca98, SHA512: f679c182e605cd03818258259068cdf212648ec12a6aa01994123fad2ab59a81467e83bef7126f7391e8ce687c5def67532e374253cb375df7c3560c7543aed8",Apache-2.0,NOASSERTION,NOASSERTION
