RelationshipType,Source,Target
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bf4fa2feb017e4526125e52a3a38d9d297e3cd3b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7615ccc22c437c095579c663426be63c23a9a30f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6279536caa28f324c921ff103ae11517dfdecd3e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c20e53bd8348fd38d212706da057d36d95e37bce
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5aaca1006637dd68fd27cb1357199ee47483a6b7
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d68a2f2bb38722ca43a1ef9ae52f0376524cd103
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c5af0308f3d30ece8476a4cfdd07df6161671572
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d10c6b55020378cb17518814cd4195ec5eb7ee39
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4d639569edcb72533d3ef25645be7db5d9aaec0b
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-413e13f8edaf6de2e4ff2bb2118d6f86be07cb01
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7b99432614710ad3c2e3c77bb028e936be1d2620
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1a960403220d59e233f125a8e77933de245d5c83
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-78d31578b3800875f93e470cc8b704fcb2ca3919
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-309169f91748f8d5ecaf54a6e13ce7ea24232bff
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3533a44e4081dc3c7435ead80ac5a4b8b8da6d0f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d5ae4490f61e159990e967d5574e2fe0eede99ff
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1061cdb5569149c1478bd748f9c0b56937bc39e0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-b23f2b89eedba691c74d3909765cf1675df38118
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-8798849a200a10ae08ef685c5a61a7c5c4544e78
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-005a00367591658156c74fe4cdf028ac8363d0df
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-02a88c6d96826a1270da2c59aca03e6093ecb5b8
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-81a892c2c2e75ecdf9e249a54a48c8c658555acb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e627e19ababc0169402d37fedf4f5bd82a770c64
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6fa4741f1683a9480ee8fe7da9880be3774cc456
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-700ccfcaa900ecbe6a6658b27e817d3802d779fb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-43d59b5d371bf91325a66bacaf5970158ba4ff0e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-d0e3c3cd72e7cbc8360644a60fb089a316720c45
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-13b132bf0f0179c8920755d958a1406106998c0f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-5a43dfe01a28cd34011c96c959b70dfb9f286df3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e7336deb73f8c5e1a2bbbf78b0cca55d7c980360
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-59ab17e9ef11e479cc8822f1a6a9d18ac7da72cb
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-388b0298a7d3762c739e521acf9a28c13e3def21
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-75be3f1f40f52338a1acceb7a8f7dde9db23fd9c
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1d2c00946dfb0765ec919459cb436bc8f0ec1e75
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cef633ddbdc99b2621485d9409e2b40a4d7e8d00
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-9734a728a8f6190d2990c168d7c12ec1d8a870f9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0902ed87dbdb32e3e7388204a56c472c2a983df3
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bd3007c44601848b7b1a8555c9f871859fb8d66e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-256bbf89320e109478b6ac2127a5e4d8861bf331
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-0484baf094386a8a14efc89459504e45d989434a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ec40a119ccc9263333b62005da16fcee12ced3ce
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-678a69ed212135f544bb9270e1890aa558e9600f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c4ac90e6ffe0173562a07125b423f9459f5ed8fe
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3be2aa31a50d11cefd5b3f3fd7630d2074f6d4fa
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6db0bd518a0d82ba4029937d23572622698fcb56
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-12b9b7f3e59864aaca25ed007ca943319cfa1734
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-1b518d079c0d139e2bbd68e7db7f2b52fc8b83b0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-54da48e9e8fdf3a06805d0639bbb3220c5b21f79
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-408cc0583aed5f052f38cf7533879c62b3160334
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-bbf6b5123661504ca1bcb7b4656edbf874f06b24
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-84dea6d5829d397123e447e229ad2091243bf153
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-2f942eef44b5009a5d2eaf7c95406632deda0bd6
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c3b447506214f60bf6dd02c0af07d439d85c3792
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-cc3c4bbac657cd4a575a73a8efcd726e0995e14d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ac227ec7f084058b6ac82b03b6c7b5d7125c3755
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4569da36afa0b30d1a4375a44f24e911ba3b3e1d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-f6a9a8026185375e192dc1369adbd9d36ecc739e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-326e83d9ba13caebafdec2221d6da83d1383e92e
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-4d1950184fe2ccd2ae1ae711f2100cd7eb14926a
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-c9f463b1b3d2856a9e5d860703d646d8c6c4824d
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-6899a3d81ab7ffb818494ba37d4083c633305478
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ad977ba155900cd7b52ff9f98a9776ce69ee7bee
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-7cada608c595797794e0783afcc513443228ee95
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-776b8cbee2ba1408c5c76a68ae8b56c3e2b08746
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-ad4e28abc7dfead9c1920d82d30f12566bdd939f
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-3bbb85a662193fa3d9047b62643204754e0d44a0
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-100d9df5fa72821d37d8750203bd41f7f02403cf
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-43887e1909b63dcbefa363b93883955cf8cd99a9
SPDXRef-DOCUMENT,DESCRIBES,SPDXRef-File-e407451095ed3522209847dd75007586346ac8f5
